ID;Descrizione;PK;x;y;z
Profilo Progetto;Profilo Progetto;2122698.00;1659601.45;8177462.58;13.12
Profilo Progetto;Profilo Progetto;2122708.00;1659599.06;8177452.87;13.12
Profilo Progetto;Profilo Progetto;2122718.00;1659596.68;8177443.16;13.12
Profilo Progetto;Profilo Progetto;2122728.00;1659594.29;8177433.45;13.12
Profilo Progetto;Profilo Progetto;2122738.00;1659591.90;8177423.74;13.12
Profilo Progetto;Profilo Progetto;2122748.00;1659589.52;8177414.02;13.12
Profilo Progetto;Profilo Progetto;2122758.00;1659587.13;8177404.31;13.12
Profilo Progetto;Profilo Progetto;2122768.00;1659584.75;8177394.60;13.12
Profilo Progetto;Profilo Progetto;2122778.00;1659582.36;8177384.89;13.12
Profilo Progetto;Profilo Progetto;2122788.00;1659579.98;8177375.18;13.12
Profilo Progetto;Profilo Progetto;2122798.00;1659577.59;8177365.47;13.12
Profilo Progetto;Profilo Progetto;2122808.00;1659575.20;8177355.76;13.12
Profilo Progetto;Profilo Progetto;2122818.00;1659572.82;8177346.05;13.12
Profilo Progetto;Profilo Progetto;2122828.00;1659570.43;8177336.33;13.12
Profilo Progetto;Profilo Progetto;2122838.00;1659568.05;8177326.62;13.12
Profilo Progetto;Profilo Progetto;2122848.00;1659565.66;8177316.91;13.12
Profilo Progetto;Profilo Progetto;2122858.00;1659563.28;8177307.20;13.12
Profilo Progetto;Profilo Progetto;2122868.00;1659560.89;8177297.49;13.12
Profilo Progetto;Profilo Progetto;2122878.00;1659558.50;8177287.78;13.12
Profilo Progetto;Profilo Progetto;2122888.00;1659556.12;8177278.07;13.12
Profilo Progetto;Profilo Progetto;2122898.00;1659553.73;8177268.36;13.10
Profilo Progetto;Profilo Progetto;2122908.00;1659551.35;8177258.64;13.06
Profilo Progetto;Profilo Progetto;2122918.00;1659548.96;8177248.93;13.01
Profilo Progetto;Profilo Progetto;2122928.00;1659546.58;8177239.22;12.94
Profilo Progetto;Profilo Progetto;2122938.00;1659544.19;8177229.51;12.85
Profilo Progetto;Profilo Progetto;2122948.00;1659541.80;8177219.80;12.74
Profilo Progetto;Profilo Progetto;2122958.00;1659539.42;8177210.09;12.61
Profilo Progetto;Profilo Progetto;2122968.00;1659537.03;8177200.38;12.47
Profilo Progetto;Profilo Progetto;2122978.00;1659534.65;8177190.67;12.32
Profilo Progetto;Profilo Progetto;2122988.00;1659532.26;8177180.95;12.16
Profilo Progetto;Profilo Progetto;2122998.00;1659529.88;8177171.24;12.01
Profilo Progetto;Profilo Progetto;2123008.00;1659527.49;8177161.53;11.86
