ID;Descrizione;PK;x;y;z
Profilo Progetto;Profilo Progetto;2125068;1657725.77;8176585.45;-1.52
Profilo Progetto;Profilo Progetto;2125078;1657717.03;8176580.58;-1.44
Profilo Progetto;Profilo Progetto;2125088;1657708.36;8176575.6;-1.36
Profilo Progetto;Profilo Progetto;2125098;1657699.76;8176570.5;-1.28
Profilo Progetto;Profilo Progetto;2125108;1657691.21;8176565.31;-1.2
Profilo Progetto;Profilo Progetto;2125118;1657682.71;8176560.04;-1.12
Profilo Progetto;Profilo Progetto;2125128;1657674.26;8176554.69;-1.04
Profilo Progetto;Profilo Progetto;2125138;1657665.85;8176549.29;-0.96
Profilo Progetto;Profilo Progetto;2125148;1657657.46;8176543.84;-0.88
Profilo Progetto;Profilo Progetto;2125158;1657649.1;8176538.36;-0.8
Profilo Progetto;Profilo Progetto;2125168;1657640.75;8176532.85;-0.72
Profilo Progetto;Profilo Progetto;2125178;1657632.42;8176527.33;-0.64
Profilo Progetto;Profilo Progetto;2125188;1657624.08;8176521.8;-0.56
Profilo Progetto;Profilo Progetto;2125198;1657615.74;8176516.28;-0.48
Profilo Progetto;Profilo Progetto;2125208;1657607.41;8176510.76;-0.4
Profilo Progetto;Profilo Progetto;2125218;1657599.07;8176505.24;-0.32
Profilo Progetto;Profilo Progetto;2125228;1657590.73;8176499.71;-0.24
Profilo Progetto;Profilo Progetto;2125238;1657582.39;8176494.19;-0.16
Profilo Progetto;Profilo Progetto;2125248;1657574.06;8176488.67;-0.08
Profilo Progetto;Profilo Progetto;2125258;1657565.72;8176483.15;0.00
Profilo Progetto;Profilo Progetto;2125268;1657557.38;8176477.63;0.08
