ID;Descrizione;PK;x;y;z
Falda (1);Falda;2150320.00;1655996.58;8176105.76;30.79
Falda (1);Falda;2150330.00;1655995.15;8176115.65;30.80
Falda (1);Falda;2150340.00;1655994.21;8176125.61;30.80
Falda (1);Falda;2150350.00;1655993.78;8176135.60;30.80
Falda (1);Falda;2150360.00;1655993.85;8176145.60;30.80
Falda (1);Falda;2150370.00;1655994.41;8176155.58;30.79
Falda (1);Falda;2150380.00;1655995.48;8176165.52;30.79
Falda (1);Falda;2150390.00;1655997.04;8176175.40;30.78
Falda (1);Falda;2150400.00;1655999.09;8176185.18;30.78
Falda (1);Falda;2150410.00;1656001.63;8176194.85;30.77
Falda (1);Falda;2150420.00;1656004.65;8176204.39;30.77
Falda (1);Falda;2150430.00;1656008.14;8176213.76;30.76
Falda (1);Falda;2150440.00;1656012.09;8176222.94;30.76
Falda (1);Falda;2150450.00;1656016.50;8176231.92;30.75
Falda (1);Falda;2150460.00;1656021.35;8176240.66;30.75
Falda (1);Falda;2150470.00;1656026.64;8176249.15;30.74
Falda (1);Falda;2150480.00;1656032.34;8176257.36;30.74
Falda (1);Falda;2150490.00;1656038.44;8176265.28;30.73
Falda (1);Falda;2150500.00;1656044.93;8176272.89;30.73
Falda (1);Falda;2150510.00;1656051.80;8176280.16;30.72
Falda (1);Falda;2150520.00;1656059.02;8176287.08;30.72
Falda (1);Falda;2150530.00;1656066.57;8176293.62;30.71
Falda (1);Falda;2150540.00;1656074.45;8176299.79;30.71
Falda (1);Falda;2150550.00;1656082.62;8176305.55;30.70
Falda (1);Falda;2150560.00;1656091.07;8176310.90;30.70
Falda (1);Falda;2150570.00;1656099.77;8176315.81;30.69
Falda (1);Falda;2150580.00;1656108.71;8176320.29;30.69
Falda (1);Falda;2150590.00;1656117.87;8176324.31;30.68
Falda (1);Falda;2150600.00;1656127.21;8176327.87;30.68
Falda (1);Falda;2150610.00;1656136.72;8176330.96;30.68
Falda (1);Falda;2150620.00;1656146.37;8176333.58;30.68
Falda (1);Falda;2150630.00;1656156.14;8176335.70;30.68
Falda (1);Falda;2150640.00;1656166.01;8176337.33;30.68
Falda (1);Falda;2150650.00;1656175.94;8176338.47;30.68
Falda (1);Falda;2150660.00;1656185.92;8176339.11;30.68
Falda (1);Falda;2150670.00;1656195.92;8176339.26;30.68
Falda (1);Falda;2150680.00;1656205.91;8176338.90;30.68
Falda (1);Falda;2150690.00;1656215.87;8176338.04;30.68
Falda (1);Falda;2150700.00;1656225.78;8176336.69;30.68
Falda (1);Falda;2150710.00;1656235.61;8176334.84;30.68
Falda (1);Falda;2150720.00;1656245.33;8176332.50;30.68
Falda (1);Falda;2150730.00;1656254.92;8176329.68;30.68
Falda (1);Falda;2150740.00;1656264.36;8176326.39;30.68
Falda (1);Falda;2150750.00;1656273.63;8176322.62;30.68
Falda (1);Falda;2150760.00;1656282.69;8176318.40;30.68
Falda (1);Falda;2150770.00;1656291.53;8176313.74;30.68
Falda (1);Falda;2150780.00;1656300.18;8176308.72;30.69
Falda (1);Falda;2150790.00;1656308.71;8176303.49;30.69
Falda (1);Falda;2150800.00;1656317.19;8176298.19;30.69
Falda (1);Falda;2150810.00;1656325.67;8176292.89;30.69
Falda (1);Falda;2150820.00;1656334.15;8176287.60;30.69
Falda (1);Falda;2150830.00;1656342.63;8176282.30;30.69
Falda (1);Falda;2150840.00;1656351.11;8176277.00;30.69
Falda (1);Falda;2150850.00;1656359.59;8176271.70;30.69
Falda (1);Falda;2150860.00;1656368.08;8176266.40;30.69
Falda (1);Falda;2150870.00;1656376.56;8176261.11;30.69
Falda (1);Falda;2150880.00;1656385.04;8176255.81;30.69
Falda (1);Falda;2150890.00;1656393.52;8176250.51;30.69
Falda (1);Falda;2150900.00;1656402.00;8176245.21;30.69
Falda (1);Falda;2150910.00;1656410.48;8176239.91;30.69
Falda (1);Falda;2150920.00;1656418.96;8176234.62;30.69
Falda (1);Falda;2150930.00;1656427.44;8176229.32;30.69
Falda (1);Falda;2150940.00;1656435.93;8176224.02;30.69
Falda (1);Falda;2150950.00;1656444.41;8176218.72;30.69
Falda (1);Falda;2150960.00;1656452.89;8176213.42;30.69
Falda (1);Falda;2150970.00;1656461.37;8176208.13;30.69
Falda (1);Falda;2150980.00;1656469.85;8176202.83;30.69
Falda (1);Falda;2150990.00;1656478.33;8176197.53;30.69
Falda (1);Falda;2151000.00;1656486.75;8176192.14;30.69
Falda (1);Falda;2151010.00;1656495.04;8176186.54;30.69
Falda (1);Falda;2151020.00;1656503.07;8176180.59;30.69
Falda (1);Falda;2151030.00;1656510.80;8176174.25;30.69
Falda (1);Falda;2151040.00;1656518.21;8176167.53;30.69
Falda (1);Falda;2151050.00;1656525.27;8176160.45;30.69
Falda (1);Falda;2151060.00;1656531.96;8176153.02;30.69
Falda (1);Falda;2151070.00;1656538.28;8176145.27;30.69
Falda (1);Falda;2151080.00;1656544.20;8176137.21;30.69
Falda (1);Falda;2151090.00;1656549.72;8176128.87;30.69
Falda (1);Falda;2151100.00;1656554.80;8176120.26;30.69
Falda (1);Falda;2151110.00;1656559.45;8176111.41;30.69
Falda (1);Falda;2151120.00;1656563.66;8176102.34;30.69
Falda (1);Falda;2151130.00;1656567.40;8176093.07;30.69
Falda (1);Falda;2151140.00;1656570.68;8176083.62;30.70
Falda (1);Falda;2151150.00;1656573.48;8176074.02;30.70
Falda (1);Falda;2151160.00;1656575.80;8176064.29;30.70
Falda (1);Falda;2151170.00;1656577.62;8176054.46;30.70
Falda (1);Falda;2151180.00;1656578.97;8176044.56;30.70
Falda (1);Falda;2151190.00;1656579.96;8176034.61;30.70
Falda (1);Falda;2151200.00;1656580.76;8176024.64;30.70
Falda (1);Falda;2151210.00;1656581.52;8176014.67;30.70
Falda (1);Falda;2151220.00;1656582.27;8176004.70;30.70
Falda (1);Falda;2151230.00;1656583.02;8175994.72;30.70
Falda (1);Falda;2151240.00;1656583.77;8175984.75;30.70
Falda (1);Falda;2151250.00;1656584.53;8175974.78;30.70
Falda (1);Falda;2151260.00;1656585.28;8175964.81;30.70
Falda (1);Falda;2151270.00;1656586.03;8175954.84;30.70
Falda (1);Falda;2151280.00;1656586.80;8175944.87;30.70
Falda (1);Falda;2151290.00;1656587.60;8175934.90;30.70
Falda (1);Falda;2151300.00;1656588.45;8175924.93;30.70
Falda (1);Falda;2151310.00;1656589.35;8175914.98;30.70
Falda (1);Falda;2151320.00;1656590.31;8175905.02;30.70
Falda (1);Falda;2151330.00;1656591.33;8175895.07;30.71
Falda (1);Falda;2151340.00;1656592.39;8175885.13;30.71
Falda (1);Falda;2151350.00;1656593.49;8175875.19;30.72
Falda (1);Falda;2151360.00;1656594.59;8175865.25;30.72
Falda (1);Falda;2151370.00;1656595.69;8175855.31;30.74
Falda (1);Falda;2151380.00;1656596.79;8175845.37;30.75
Falda (1);Falda;2151390.00;1656597.89;8175835.43;30.76
Falda (1);Falda;2151400.00;1656598.99;8175825.49;30.78
Falda (1);Falda;2151410.00;1656600.10;8175815.56;30.79
Falda (1);Falda;2151420.00;1656601.20;8175805.62;30.80
Falda (1);Falda;2151430.00;1656602.30;8175795.68;30.82
Falda (1);Falda;2151440.00;1656603.40;8175785.74;30.83
Falda (1);Falda;2151450.00;1656604.50;8175775.80;30.84
Falda (1);Falda;2151460.00;1656605.61;8175765.86;30.86
Falda (1);Falda;2151470.00;1656606.71;8175755.92;30.87
Falda (1);Falda;2151480.00;1656607.81;8175745.98;30.89
Falda (1);Falda;2151490.00;1656608.91;8175736.04;30.90
Falda (1);Falda;2151500.00;1656610.01;8175726.10;30.91
Falda (1);Falda;2151510.00;1656611.11;8175716.16;30.93
Falda (1);Falda;2151520.00;1656612.22;8175706.23;30.94
Falda (1);Falda;2151530.00;1656613.32;8175696.29;30.95
Falda (1);Falda;2151540.00;1656614.42;8175686.35;30.97
Falda (1);Falda;2151550.00;1656615.52;8175676.41;30.98
Falda (1);Falda;2151560.00;1656616.62;8175666.47;31.00
Falda (1);Falda;2151570.00;1656617.72;8175656.53;31.01
Falda (1);Falda;2151580.00;1656618.82;8175646.59;31.02
Falda (1);Falda;2151590.00;1656619.86;8175636.64;31.04
Falda (1);Falda;2151600.00;1656620.85;8175626.69;31.05
Falda (1);Falda;2151610.00;1656621.77;8175616.74;31.06
Falda (1);Falda;2151620.00;1656622.62;8175606.77;31.08
Falda (1);Falda;2151630.00;1656623.41;8175596.80;31.09
Falda (1);Falda;2151640.00;1656624.13;8175586.83;31.10
Falda (1);Falda;2151650.00;1656624.78;8175576.85;31.12
Falda (1);Falda;2151660.00;1656625.37;8175566.87;31.13
Falda (1);Falda;2151670.00;1656625.89;8175556.88;31.15
