BLDG_CODE;PK_MIN;PK_MAX;D_MIN;D_MAX
2150632.23423565;2150632.23423565;2150643.45715504;-32.05205026817;-19.1982317545317
2151214.19322119;2151214.19322119;2151214.19322119;125.465143080706;134.938371273496
2150178.4382443;2150178.4382443;2150185.31074349;-97.4839298656453;-85.5359203887716
2150997.81981777;2150997.81981777;2151049.09141707;154.219054445949;166.35944090123
2150850.0105171;2150850.0105171;2150860.98386428;16.6487806834371;27.5378884823373
2150808.51400356;2150808.51400356;2150821.24072464;-9.62066944160527;3.24866046953138
2151115.49451648;2151115.49451648;2151117.92441034;-867.27140598889;-854.334626515565
2150767.9554512;2150767.9554512;2150782.22986703;14.6207836251447;28.0037264621998
2150283.42775844;2150283.42775844;2150289.13875889;-379.76013607275;-361.351257053453
2150441.24240929;2150441.24240929;2150442.4495741;-1666.79541516513;-1656.68444976844
2150856.54272994;2150856.54272994;2150867.45791436;21.2887926266872;32.0831358033652
2150446.0878774;2150446.0878774;2150446.94195052;-1677.08426498436;-1666.71986429103
2150682.36837218;2150682.36837218;2150695.07879974;17.4794039898573;28.5155783601427
2150010.89049597;2150010.89049597;2150053.58130746;25.3933496169204;45.9254146082979
2150160.55660693;2150160.55660693;2150172.3811705;34.0059832498699;43.5658541981966
2150439.37573619;2150439.37573619;2150440.63236502;-1672.66888027333;-1662.23987006533
2150432.89802128;2150432.89802128;2150434.73616049;-1737.3764180508;-1722.28523265216
2150357.03170891;2150357.03170891;2150368.7107939;13.3101571391989;24.444208932588
2150423.91060032;2150423.91060032;2150425.00184598;-1854.17628363942;-1843.39385805603
2150427.72126958;2150427.72126958;2150433.85829072;-900.139008094049;-863.866229109284
2150013.53044804;2150013.53044804;2150021.78709748;-26.8822577200177;-19.6910529548654
2150938.6609819;2150938.6609819;2150980.7551967;324.480216512077;364.239420454212
2150423.07579462;2150423.07579462;2150433.00150389;12.5845091109106;21.7188739752726
2150413.17390741;2150413.17390741;2150413.54097916;-2023.78059558288;-2017.14859001602
2150931.6983886;2150931.6983886;2150942.70762128;-50.4563185671379;-39.5565188601062
2150000;2150000.0;2151214.19322119;137.401635518104;163.236348872859
2150435.47098934;2150435.47098934;2150436.72260169;-1751.55029892548;-1738.62315580977
2150412.4619471;2150412.4619471;2150413.09343935;-2009.58456099624;-2003.14705614057
2151113.92710639;2151113.92710639;2151116.65566596;-808.733913528965;-794.857363753948
2150740.06136703;2150740.06136703;2150751.63103091;2.28987390827331;13.5243617558475
2150458.32751178;2150458.32751178;2150459.57483488;-1454.48003155612;-1444.30152667053
2150462.80059002;2150462.80059002;2150464.27322971;-1393.45097952148;-1381.59373493381
2150402.58110421;2150402.58110421;2150415.59512577;-36.6988661402354;-21.7620621437692
2150251.25271579;2150251.25271579;2150254.69421754;-460.890099655474;-390.11037795943
2150424.18285122;2150424.18285122;2150433.93554811;-784.64672225668;-680.296405989727
2150332.41787426;2150332.41787426;2150355.04951602;-499.995276150048;-367.229541311268
2150420.57092734;2150420.57092734;2150425.18631895;-1909.44742246255;-1888.72178503483
2150898.73228776;2150898.73228776;2150911.69203101;-54.0591501096647;-41.2613701115917
2150454.01028761;2150454.01028761;2150455.26885665;-1525.03679361602;-1513.95702294699
2150574.31119214;2150574.31119214;2150585.29458485;15.406243832601;24.9816193008145
2150411.52727666;2150411.52727666;2150412.59007598;-2017.22534697461;-2000.84798671505
2150780.03790525;2150780.03790525;2150787.27089848;-25.7500849533998;-17.1208348191382
2150243.18717448;2150243.18717448;2150250.35124767;-1.92953994007301;5.12449423351034
2150459.01511148;2150459.01511148;2150460.31751848;-1449.55540984111;-1438.89782834723
2150449.12117211;2150449.12117211;2150449.89296221;-1594.40264959755;-1587.37972219586
2150528.46071883;2150528.46071883;2150540.62629629;22.1724758291027;32.6716238194146
2150000;2150000.0;2150000.0;169.880158972902;195.871690741078
2150241.56506668;2150241.56506668;2150246.68103296;-28.5150851086838;-16.0898719571701
2150415.7299891;2150415.7299891;2150416.62157234;-1958.14742399959;-1948.60549539899
2150878.41398322;2150878.41398322;2150894.96512013;-32.4008858740487;-15.3520943842281
2150431.61618325;2150431.61618325;2150432.88451719;-1754.63198647081;-1741.17893653213
2150546.71951893;2150546.71951893;2150557.64794079;4.20613793784113;14.2913654005747
2150270.60850486;2150270.60850486;2150277.18325864;-37.4992523636122;-29.5960898751588
2150364.30630301;2150364.30630301;2150373.57091034;23.8132071363238;30.064660397829
2150322.59286773;2150322.59286773;2150348.45174928;25.021749718642;32.8345567636062
2150232.55688018;2150232.55688018;2150244.42501353;-7.78878814977925;2.43772726629677
2150799.37198354;2150799.37198354;2150812.8146394;27.7952597633162;39.8949703968203
2150414.11302827;2150414.11302827;2150420.93575259;-815.829740271672;-781.386359961106
2150723.99096379;2150723.99096379;2150738.73738322;23.5586555517501;36.0245090789378
2150435.86987763;2150435.86987763;2150436.52594676;-1737.53981079386;-1731.96683741885
2150452.96848792;2150452.96848792;2150454.62011556;-1532.49541746984;-1518.42364231338
2150454.10894654;2150454.10894654;2150466.69832442;-26.1570560485875;-12.3798258536304
2150449.18692566;2150449.18692566;2150450.85364163;-1641.93317640841;-1628.90294583303
2150175.13171743;2150175.13171743;2150184.06603266;-67.8553971560176;-59.2806429735054
2150788.49104553;2150788.49104553;2150800.74938219;28.0103401445563;40.2388639686894
2150234.17229759;2150234.17229759;2150237.69652287;-305.910453288393;-292.884294256892
2150827.08664908;2150827.08664908;2150838.76217295;7.90409211705508;19.8025356908986
2150424.83692725;2150424.83692725;2150427.12632318;-1833.5214328015;-1803.06052417368
2150430.93229529;2150430.93229529;2150432.15418871;-1767.64383884697;-1753.97606946245
2150309.17157818;2150309.17157818;2150321.1191808;15.7079163063027;26.6154251670728
2150271.44450888;2150271.44450888;2150283.86999892;25.0054328202861;34.5410929022996
2150403.51389707;2150403.51389707;2150412.70319686;-850.278815864256;-801.045677202514
2150415.22764197;2150415.22764197;2150416.05621725;-1948.48836269056;-1936.67617582633
2150453.85978977;2150453.85978977;2150455.19563872;-1483.39598185265;-1472.19864013737
2150937.04758594;2150937.04758594;2150948.12388297;-56.5213241793145;-45.4498752984394
2150454.10468647;2150454.10468647;2150455.58767872;-1562.32978841855;-1550.2517879899
2150418.77150742;2150418.77150742;2150419.45588597;-1992.76570588212;-1983.41750225316
2150517.51074517;2150517.51074517;2150528.11542825;-2.44414671630494;7.99746413705231
2150172.09023926;2150172.09023926;2150182.21190988;-47.0884565499697;-33.1879991063993
2150876.44793787;2150876.44793787;2150886.6968434;10.3194557321972;20.8732925631518
2150228.65284811;2150228.65284811;2150234.35495893;-16.8724833094398;-6.71723819581287
2151191.3327562;2151191.3327562;2151214.19322119;-463.186945591262;454.492190005828
2150451.18912439;2150451.18912439;2150453.98901906;-1141.1369417775;-1120.14822979536
2150357.27492862;2150357.27492862;2150391.60073597;-569.02748123337;-433.844733866183
2150456.40968003;2150456.40968003;2150468.34884521;-1023.63418032799;-979.976572089498
2150399.65955906;2150399.65955906;2150403.5642132;-801.077220073535;-783.292289498365
2150462.94707824;2150462.94707824;2150474.3972991;-1337.04750878251;-1276.49904036906
2150451.41141497;2150451.41141497;2150463.33540346;-1402.56189393549;-1308.61382323446
2150425.33354406;2150425.33354406;2150426.55839238;-1837.70310120422;-1826.92502201935
2150449.52225889;2150449.52225889;2150450.95999122;-1585.49543854104;-1572.42602319612
2150838.1895257;2150838.1895257;2150848.50577807;-16.2930880109772;-7.53348880218317
2151211.83486129;2151211.83486129;2151214.19322119;1.31230002222313;112.597145680744
2150467.54372832;2150467.54372832;2150473.58989805;-1132.4046895889;-1098.6901158256
2150444.321415;2150444.321415;2150445.85128891;-1666.1122224979;-1652.11021947101
2150482.10730173;2150482.10730173;2150497.60636664;19.0710485076576;31.7663112970256
2150114.82816752;2150114.82816752;2150131.06852532;-81.9966672972768;-57.2228009010434
2150320.31318104;2150320.31318104;2150328.95379486;-572.121941324854;-554.547672576378
2150456.04641479;2150456.04641479;2150458.17563301;-1465.99991516531;-1441.09318332396
2150437.39907498;2150437.39907498;2150438.65890493;-1744.9591191457;-1732.25232535485
2150167.97825488;2150167.97825488;2150186.38289516;-36.7134907270025;-19.2436028377643
2150424.64505359;2150424.64505359;2150445.98370666;-12.1429051691023;10.2149290655602
2150172.33878337;2150172.33878337;2150182.80417055;4.77186266369852;14.5510745965834
2150399.89249332;2150399.89249332;2150424.59702591;17.4139506696117;31.2038354478062
2150428.17029076;2150428.17029076;2150429.41896122;-1794.1951567333;-1780.17620774145
2150894.28717502;2150894.28717502;2150907.07685151;-46.0604393377518;-33.298417083145
2150910.65053837;2150910.65053837;2150922.0851544;-25.5097531070175;-12.3159065450726
2150468.83369694;2150468.83369694;2150479.87763298;0.740691590178499;12.4441430446293
2150456.37929929;2150456.37929929;2150458.07131691;-1440.27357141548;-1427.61565176819
2150626.88849359;2150626.88849359;2150638.37428642;-40.4673387497165;-26.8344637196472
2150898.9363748;2150898.9363748;2150909.82928563;-15.4163679200881;-4.49599771371356
2150146.67960449;2150146.67960449;2150161.38594315;44.234356383014;54.6249168980802
2150434.70633746;2150434.70633746;2150436.25414187;-1706.12995893078;-1689.55515488766
2150441.57263648;2150441.57263648;2150442.97227732;-1629.07641883778;-1616.00786207403
2150689.71488315;2150689.71488315;2150701.62410532;-14.4680201077003;-3.25709666150755
2150319.55011714;2150319.55011714;2150330.66282352;-597.89050666871;-569.158591737404
2150650.41420414;2150650.41420414;2150664.19413747;-11.1930320571676;2.96084972596202
2150370.00115135;2150370.00115135;2150385.33441503;-53.3630001371215;-36.79193055521
2150418.92333909;2150418.92333909;2150419.77978013;-1960.81751296174;-1950.38351209789
2150676.52990361;2150676.52990361;2150687.68615819;-34.8886049560433;-23.8484639396531
2150624.26848595;2150624.26848595;2150634.44047935;-4.37555784068469;6.88637894226108
2150446.27713944;2150446.27713944;2150448.20140075;-1574.44869283263;-1553.10601831491
2151214.19322119;2151214.19322119;2151214.19322119;270.178161462899;305.010671586357
2150458.91795981;2150458.91795981;2150460.18088603;-1488.53551019533;-1477.29482399656
2150245.91362299;2150245.91362299;2150255.91800837;-40.1880175077505;-19.089024954148
2150950.5886494;2150950.5886494;2150960.578169;-34.5483573027375;-23.8970836683221
2150518.91068019;2150518.91068019;2150535.19956734;30.5730845275313;46.0733169438871
2150439.0522812;2150439.0522812;2150455.44777299;29.8730867100991;42.9242045768044
2150605.46894498;2150605.46894498;2150622.04244202;2.50823478858891;15.4101825388053
2150640.66730241;2150640.66730241;2150655.22724225;20.013337498485;32.861136430771
2150493.78569637;2150493.78569637;2150510.06266501;12.3524892454961;24.9420199509218
2150536.47872286;2150536.47872286;2150547.32955563;-20.8018748141516;-8.1764826443611
2150604.26717462;2150604.26717462;2150612.06414303;-18.6148782456403;-6.87331687641679
2151214.19322119;2151214.19322119;2151214.19322119;299.489850294697;337.124781657382
2150552.07542953;2150552.07542953;2150565.37548092;-4.69468386990978;9.43252465404125
2150606.69258488;2150606.69258488;2150624.17243047;22.7365355993688;42.1741418662022
2150679.85105072;2150679.85105072;2150690.37074496;-30.6753800854288;-21.7868913188834
2150579.42286505;2150579.42286505;2150587.02456595;-4.75160809618464;0.719109897614776
2150450.11578579;2150450.11578579;2150451.67221102;-1539.64875169653;-1525.86895939182
2150179.28401586;2150179.28401586;2150189.46679419;7.09597514216609;17.4388283285023
2151214.19322119;2151214.19322119;2151214.19322119;66.6481236027926;103.717673200675
2150447.47772996;2150447.47772996;2150449.06346376;-1653.83004951262;-1640.42510359133
2150270.68711387;2150270.68711387;2150278.44232682;-30.0624189891865;3.24668868494719
2150531.83448354;2150531.83448354;2150547.88063738;11.6094213244429;26.3745787208245
2150537.83766618;2150537.83766618;2150549.77477046;-33.6368679374075;-19.2649808251933
2150442.47193407;2150442.47193407;2150457.45986489;-14.9809246497623;2.42029808249249
2151214.19322119;2151214.19322119;2151214.19322119;293.124406686808;363.31704519087
2150419.57458418;2150419.57458418;2150425.3082123;-847.501888341711;-808.789661786191
2150415.42659359;2150415.42659359;2150415.96371199;-2021.30198832307;-2017.12501539359
2150748.60285485;2150748.60285485;2150763.49309048;6.43781222734478;18.5271939344059
2150452.96462507;2150452.96462507;2150454.3599455;-1486.26887037712;-1475.3795011914
2150415.52007746;2150415.52007746;2150416.63830236;-2037.47072486075;-2027.09526576044
2150420.91274959;2150420.91274959;2150421.64309291;-1891.9773014422;-1880.2361970538
2150159.00716309;2150159.00716309;2150171.90893722;-38.2701114786046;-24.7343680202985
2150671.97138815;2150671.97138815;2150681.92703338;-4.9830050491577;6.07197525251216
2150436.38171045;2150436.38171045;2150437.586167;-1731.46869414121;-1716.75258579567
2150194.11112581;2150194.11112581;2150204.29770087;-20.4950409931489;-12.0554798372176
2150634.52406942;2150634.52406942;2150647.36131054;9.42417055548147;24.7324967660429
2150450.98788176;2150450.98788176;2150452.62226373;-1579.49332686635;-1562.65411246694
2150698.9892678;2150698.9892678;2150711.40464686;-35.0129270173989;-24.1526613756555
2150450.81295827;2150450.81295827;2150463.29829029;-16.0685756585596;-3.65580045235664
2150443.77018664;2150443.77018664;2150445.17398511;-1681.10617574502;-1665.45618160395
2150903.76802289;2150903.76802289;2150917.99397248;-61.6807689188898;-47.5981177872742
2150891.40924004;2150891.40924004;2150900.26266281;18.2870132165881;29.4505722623883
2150456.24852162;2150456.24852162;2150470.3376013;15.8177664409305;30.1553847197758
2150416.75932775;2150416.75932775;2150417.59452496;-1963.82224139264;-1950.89358009572
2150461.04908673;2150461.04908673;2150462.41975334;-1485.43346661897;-1474.02467907
2150435.01131917;2150435.01131917;2150435.90622415;-1737.81692640052;-1730.80046158872
2150389.08461805;2150389.08461805;2150401.23026337;-14.6496348983095;-2.37084703555343
2150445.13467249;2150445.13467249;2150446.15216673;-1655.65416405038;-1640.94584928287
2150318.04487044;2150318.04487044;2150328.1199862;13.7163151465471;23.2627088310665
2150435.62011829;2150435.62011829;2150437.06120354;-1712.92998269005;-1699.3571950864
2150576.7415708;2150576.7415708;2150587.85289467;-16.4290040417771;-6.49921655728827
2151214.19322119;2151214.19322119;2151214.19322119;135.050920569145;147.088744068783
2150336.56103119;2150336.56103119;2150358.36074934;-625.555555778167;-579.212763841965
2150843.8542417;2150843.8542417;2150857.78926962;-12.5836990092484;0.318717743403657
2150362.23843245;2150362.23843245;2150370.69362893;-665.328228108491;-630.372027762914
2150276.62560515;2150276.62560515;2150300.0560381;-170.278949918174;-149.004389521568
2151214.19322119;2151214.19322119;2151214.19322119;165.043409764686;179.032043372583
2150368.80531856;2150368.80531856;2150381.64739639;-9.04975065556788;2.8261393904104
2150574.0122873;2150574.0122873;2150583.17577868;-38.5124107831998;-27.3791884770957
2150904.41088097;2150904.41088097;2150913.9664739;-20.0038951869306;-10.522526709958
2150561.59261374;2150561.59261374;2150574.56551463;-23.4451763270288;-11.2480622199479
2150443.00957763;2150443.00957763;2150444.03520358;-1634.1661758514;-1624.79675275404
2150916.36931765;2150916.36931765;2150968.72958771;275.388264635669;321.608613695098
2150416.85608412;2150416.85608412;2150417.68705658;-1971.72630995134;-1962.61984769723
2150217.68930722;2150217.68930722;2150221.93452928;-241.265365206189;-231.113324203034
2151214.19322119;2151214.19322119;2151214.19322119;316.844513186369;365.028996877472
2150418.70488588;2150418.70488588;2150419.33888628;-1948.67440171656;-1942.08511170413
2150353.189678;2150353.189678;2150368.13777276;-5.74832376571578;13.765635677048
2150232.97620278;2150232.97620278;2150237.77134225;-316.413551998523;-305.392308487593
2150917.49381965;2150917.49381965;2150929.22304631;-34.0118165160555;-22.1330665997968
2150502.60410838;2150502.60410838;2150510.90382615;-19.9615279602726;-8.61037904510644
2150453.19147835;2150453.19147835;2150454.62992344;-1566.72986500196;-1551.97884274661
2150760.02278826;2150760.02278826;2150773.56043732;9.79731120398332;23.1870012325926
2150280.71876266;2150280.71876266;2150287.27103817;-349.078810128847;-303.268902707108
2150394.15011027;2150394.15011027;2150413.01211399;-29.4410737338976;-13.5177377630506
2150438.21128242;2150438.21128242;2150439.45431529;-1757.5865943426;-1742.1254394871
2150415.84214438;2150415.84214438;2150416.77383033;-2029.57646420597;-2021.3892346339
2151214.19322119;2151214.19322119;2151214.19322119;241.47763285832;277.350717779677
2150415.15626148;2150415.15626148;2150420.59122281;-715.042982367599;-687.084644859405
2150136.60283643;2150136.60283643;2150157.02582232;-5.16585705310079;15.5982628306669
2151214.19322119;2151214.19322119;2151214.19322119;160.722358338918;170.325284193918
2150428.4465121;2150428.4465121;2150429.86840003;-1858.09524699979;-1844.2695754897
2150908.12201813;2150908.12201813;2150917.38711817;19.4179964608661;26.9277275770206
2150454.86044455;2150454.86044455;2150456.55978724;-1556.63025303881;-1541.85682893832
2150000;2150000.0;2150000.0;183.916553866403;193.284205461194
2150435.46849939;2150435.46849939;2150437.12746957;-1774.48080263004;-1758.5411435002
2150454.81461877;2150454.81461877;2150456.08432015;-1501.32872779882;-1490.42457288762
2150417.88406014;2150417.88406014;2150418.99333714;-2009.40590405832;-2001.87059947649
2150263.76630977;2150263.76630977;2150267.69036983;-36.0079217071918;-5.76726619755396
2150459.54629838;2150459.54629838;2150460.94540991;-1473.47319671535;-1462.61320877038
2150221.40458279;2150221.40458279;2150225.82516403;-239.937236664586;-229.558008998549
2150705.58055758;2150705.58055758;2150715.65568221;-31.2975011697418;-19.8493774878836
2150429.87591264;2150429.87591264;2150430.83417947;-1767.43236196092;-1757.03439463118
2150557.90387519;2150557.90387519;2150567.92534868;-15.0624579799055;-1.70450966851304
2151214.19322119;2151214.19322119;2151214.19322119;87.9984986931417;124.584236282991
2150482.33203698;2150482.33203698;2150504.08040964;-3.68852111184956;16.3367810997778
2150711.61273757;2150711.61273757;2150725.76814513;-30.4750028101612;-7.61848726266486
2150438.53277159;2150438.53277159;2150439.66380354;-1711.44640493338;-1701.03646165905
2150446.39642725;2150446.39642725;2150457.72803915;-1382.23606463707;-1318.49553359334
2150683.47285195;2150683.47285195;2150694.99480985;-26.5080123087038;-14.4357196452875
2150337.56333819;2150337.56333819;2150345.11642651;-539.629587959934;-512.569059619392
2150415.56232327;2150415.56232327;2150416.74598933;-2021.48119217604;-2007.7945718044
2150138.01886077;2150138.01886077;2150149.70056284;-50.5555640726471;-38.3269927615834
2150182.96723558;2150182.96723558;2150193.83018269;-68.3151455399966;-54.1030224906275
2150766.27560329;2150766.27560329;2150778.84465134;-33.6224133569918;-21.0437512911469
2150375.09894912;2150375.09894912;2150388.46655391;-15.3303576378785;0.589231428266439
2150806.18571346;2150806.18571346;2150847.15688127;-68.2748825400314;-17.440983054893
2150415.39310803;2150415.39310803;2150416.913889;-2010.32154827989;-1993.95189626235
2150438.1028115;2150438.1028115;2150439.65587916;-1681.86733055608;-1669.94650090149
2150253.52663221;2150253.52663221;2150263.69189277;-4.25698929831475;4.38899696505738
2150429.53402545;2150429.53402545;2150430.6909523;-1777.13839397178;-1764.08832584535
2150328.85862937;2150328.85862937;2150337.06406341;-591.725896025505;-563.230239597597
2150324.71826381;2150324.71826381;2150334.28432499;-519.299584060048;-503.603460064319
2150614.07029529;2150614.07029529;2150624.27944912;-18.3401912701531;-9.51019905632344
2150443.72045974;2150443.72045974;2150444.93929439;-1631.59024239339;-1620.86563664574
2150444.48950627;2150444.48950627;2150448.4164447;-1617.42496423142;-1584.55412774488
2150426.39415202;2150426.39415202;2150427.95312136;-1846.46523610186;-1834.59337755762
2150224.12265121;2150224.12265121;2150234.99718836;-21.8948547017714;-16.2444896507467
2150419.48705517;2150419.48705517;2150421.32708717;-1918.87841629335;-1904.85000838239
2150244.93596618;2150244.93596618;2150256.01500134;-282.272060925349;-271.973675272371
2150470.92005695;2150470.92005695;2150481.354318;-39.0431074378646;-25.5101966009955
2151111.67810022;2151111.67810022;2151113.48795785;-843.035536462992;-833.682779758218
2151118.8451303;2151118.8451303;2151121.20272141;-857.998687152831;-845.626065182526
2150390.80640504;2150390.80640504;2150391.71935578;-2541.87722796764;-2527.78594955098
2150393.55527258;2150393.55527258;2150394.58633273;-2445.61455951152;-2422.46687401047
2150395.53688532;2150395.53688532;2150396.46886599;-2285.78345256577;-2274.70327483636
2150390.01375464;2150390.01375464;2150390.83429136;-2545.69062556516;-2517.22855930462
2150392.8067473;2150392.8067473;2150394.24206623;-2451.96798436586;-2442.29520084732
2150392.24502497;2150392.24502497;2150393.20390346;-2440.39471023007;-2425.32148081858
2150393.55211918;2150393.55211918;2150394.94380984;-2373.90391560312;-2355.21910861757
2150391.44730979;2150391.44730979;2150392.91142788;-2550.78196439658;-2522.12862873596
2150387.68372512;2150387.68372512;2150389.07250854;-2540.15357855836;-2513.73163728116
2150392.12250291;2150392.12250291;2150393.52298211;-2524.43010738262;-2489.03106252202
2150391.72493187;2150391.72493187;2150396.02358802;-2340.91429544187;-2299.18469646692
2150391.77878935;2150391.77878935;2150392.70859562;-2419.17854848908;-2404.97996666649
2150394.02215357;2150394.02215357;2150394.87129016;-2413.70157577454;-2404.8810154675
2150395.28330036;2150395.28330036;2150396.22685827;-2321.38831651921;-2303.00753839656
2150394.94564474;2150394.94564474;2150395.93799892;-2351.82853738953;-2338.87700481345
2150393.94726686;2150393.94726686;2150394.81176325;-2379.64629953139;-2371.77292375395
2150395.78613393;2150395.78613393;2150396.8210466;-2299.206432795;-2289.85517172408
2150388.76276173;2150388.76276173;2150390.19242434;-2538.89835704993;-2529.23188177582
2150395.75465706;2150395.75465706;2150396.68978533;-2309.05891880258;-2294.46486483132
2150391.80365368;2150391.80365368;2150392.33929063;-2439.52394682691;-2430.729775806
2150393.84894713;2150393.84894713;2150394.7580419;-2424.41657649188;-2411.93898964124
2150394.30173865;2150394.30173865;2150395.23885448;-2392.70960452063;-2382.47732959057
2150394.37950842;2150394.37950842;2150395.09900451;-2403.13260208679;-2391.17621717296
2151109.5361381;2151109.5361381;2151110.73538196;-3968.93138180487;-3936.01937555269
2151108.94245873;2151108.94245873;2151110.41942767;-3639.54373851712;-3610.85324045011
2151105.97089946;2151105.97089946;2151109.18261264;-3513.83386712632;-3460.29305280694
2151109.41417522;2151109.41417522;2151113.06234742;-3600.40693784392;-3530.25890000533
2151108.95397978;2151108.95397978;2151112.45654511;-3634.28056551561;-3566.53572692118
2151110.43416027;2151110.43416027;2151125.99642576;-3672.45729924785;-3457.50547434005
2151131.31874164;2151131.31874164;2151131.66039383;-1738.79695240697;-1735.05830709609
2151146.32814222;2151146.32814222;2151148.72578428;-2464.16201917358;-2432.61701381698
2150415.79182028;2150415.79182028;2150417.51096063;-1989.64422687713;-1975.53917698659
2150415.51667793;2150415.51667793;2150415.96616692;-1985.79391268331;-1976.44578132981
2150935.28975086;2150935.28975086;2151001.59407924;148.085678922891;211.647179303929
2150970.84366824;2150970.84366824;2151025.0951555;159.196780389097;193.164956852145
2151214.19322119;2151214.19322119;2151214.19322119;39.0504633708699;93.3634031060301
2150051.83269969;2150051.83269969;2150116.94868003;-54.2344301709921;5.00320400208016
2150714.64570718;2150714.64570718;2150732.53669111;18.9877063018641;31.5042319934308
2151214.19322119;2151214.19322119;2151214.19322119;54.4580061726476;128.991016639839
2151214.19322119;2151214.19322119;2151214.19322119;101.82306324132;148.192429456821
2151126.81183952;2151126.81183952;2151129.63798429;-1166.07174535895;-1147.21806202039
2151128.47797449;2151128.47797449;2151131.37558238;-1159.21641519849;-1139.62261230788
2151129.81655836;2151129.81655836;2151132.14453444;-1166.8013700686;-1151.68984220388
2151121.69860051;2151121.69860051;2151123.70590303;-1504.12898652315;-1495.68380096678
2151122.86276654;2151122.86276654;2151123.79670826;-1504.65133477068;-1499.47091621742
2151111.23782864;2151111.23782864;2151115.0014068;-3477.28262723852;-3415.05871833178
2151135.82447615;2151135.82447615;2151155.78738313;-2477.25624864987;-2345.21177648052
2150389.96692947;2150389.96692947;2150397.97091377;-2477.85157632291;-2458.59500306021
2151136.21781951;2151136.21781951;2151141.06312337;-3080.13247851437;-3061.20032307115
2150350.99320263;2150350.99320263;2150364.52447569;-611.238590624309;-549.444804108872
2151155.71016711;2151155.71016711;2151156.99193674;-461.211779506902;-457.068709656
2151144.99643748;2151144.99643748;2151146.0043964;-766.470751395811;-761.672602700635
2151105.54535918;2151105.54535918;2151108.75654536;-3669.53350069907;-3645.7656959337
2150453.39647763;2150453.39647763;2150457.45238377;-1140.56582018466;-1107.00396849225
2150457.08528693;2150457.08528693;2150461.82495034;-1138.30904786112;-1103.0367901585
2150443.93163218;2150443.93163218;2150449.93561857;-1076.21729864;-1038.19590630219
2150439.49697526;2150439.49697526;2150445.45230572;-1100.32120485218;-1059.61281045083
2150437.8465188;2150437.8465188;2150444.03932019;-1026.75181844833;-985.946067445993
2150437.2638318;2150437.2638318;2150444.26877203;-1068.49105157124;-1025.26470836017
2150439.48543068;2150439.48543068;2150444.85670307;-874.290339214527;-852.127280727049
2150396.37981083;2150396.37981083;2150409.3196433;-830.769825291181;-762.356335387867
2150318.38005369;2150318.38005369;2150328.55082951;-438.738084573746;-383.303793379241
2150311.18401029;2150311.18401029;2150320.5253102;-485.993721981114;-431.302239026609
2150323.64164084;2150323.64164084;2150333.58980023;-387.320922994885;-344.941084784372
2150302.811234;2150302.811234;2150311.78616759;-491.704477073154;-467.693865397946
2150292.55949211;2150292.55949211;2150302.27200457;-420.260219103033;-400.294941475104
2150275.42246689;2150275.42246689;2150293.89964014;-411.36295045557;-387.245428622096
2150264.52969675;2150264.52969675;2150275.64372998;-403.508790739577;-390.739826550738
2150254.6731171;2150254.6731171;2150264.92256121;-394.968087501021;-384.018897387915
2150253.91990122;2150253.91990122;2150269.53076936;-470.716131069711;-458.122194553126
2150269.40467304;2150269.40467304;2150281.87569446;-472.902989250902;-454.237380786474
2150281.4293243;2150281.4293243;2150292.92012956;-470.834575060495;-453.410712621246
2151130.86651676;2151130.86651676;2151134.37247821;-788.708163168802;-770.865992893249
2151135.91485974;2151135.91485974;2151141.57392478;-846.337209292722;-822.216202010903
2151134.6600756;2151134.6600756;2151138.49130027;-846.118783960608;-827.424316374317
2151138.98700625;2151138.98700625;2151141.51392624;-829.363109630537;-817.326647198388
2151127.4678998;2151127.4678998;2151133.71463531;-2054.95196782026;-2024.86719937685
2151124.99651902;2151124.99651902;2151140.70505045;-2038.70115135011;-1870.78883147401
2151138.18428537;2151138.18428537;2151143.065088;-2210.38515593949;-2168.10424506569
2151151.11879413;2151151.11879413;2151153.7619691;-2541.95851613155;-2505.02131003422
2151152.23375885;2151152.23375885;2151156.64499486;-2570.11780917771;-2541.75380476447
2151154.92519916;2151154.92519916;2151156.03563279;-2576.88958721122;-2566.21545423347
2151152.06263479;2151152.06263479;2151152.81722077;-2591.76665059395;-2581.35153696355
2151148.53111129;2151148.53111129;2151151.55176729;-2700.30830312105;-2650.83954547476
2151108.53110822;2151108.53110822;2151109.70395814;-3673.92746662897;-3647.90157927713
2150396.25706;2150396.25706;2150400.26534038;-2444.01444215012;-2404.30455707154
2150399.82283031;2150399.82283031;2150405.9603865;-2267.54890539552;-2202.52872884249
2151105.23366597;2151105.23366597;2151109.10303314;-3665.71092488442;-3589.17410278124
2151106.40535089;2151106.40535089;2151108.20588959;-3797.78617877491;-3769.54947175737
2151106.66086299;2151106.66086299;2151108.72362229;-3764.87794595307;-3733.24946080212
2151118.36447729;2151118.36447729;2151146.63470455;-1830.01794876912;-1804.31298814636
2151171.73555009;2151171.73555009;2151214.19322119;-85.8426156961394;123.68796952377
2151168.89749135;2151168.89749135;2151214.19322119;-7.13762341824456;107.173788181045
2151169.99367884;2151169.99367884;2151214.19322119;-20.4968391414509;109.989757168253
2151214.19322119;2151214.19322119;2151214.19322119;41.4526595265731;69.9703101364275
2151135.39109584;2151135.39109584;2151136.7555062;-1820.71402699333;-1800.406908382
2150324.44429006;2150324.44429006;2150487.37774395;-1436.27871625508;-533.793450784671
