BLDG_CODE;PK_MIN;PK_MAX;D_MIN;D_MAX
94076BC0126_01;2129459.74747903;2129471.14862638;-0.616903643832346;10.9432020480101
94076BC0177_01;2129587.33737015;2129598.01354404;-10.5668292971247;3.54105243735059
94076BC0217_01;2129634.65998892;2129644.76520135;-21.7465284736422;-9.9814049742365
940760V0054_01;2129938.0;2129938.0;135.229045166669;143.104543854648
940760V0281_01;2129840.67726385;2129847.21720823;21.3002084562257;32.3253660305315
94076BC0125_01;2129458.15730284;2129470.13122013;-10.6352615700066;1.02443418082917
940760V0313_03;2129938.0;2129938.0;46.1954645951401;85.6018402735954
94076BC0031_01;2129616.56537943;2129625.68061315;-8.58924570264098;-1.65685793275274
940760U0176_01;2129775.62233093;2129788.38086656;13.9771895481743;24.4894674273978
940760V0195_01;2129938.0;2129938.0;85.387222392858;100.788728825422
94076BC0183_01;2129506.97064031;2129515.35858959;12.6099518783948;21.5008624339091
94076BC0205_01;2129462.49010347;2129471.03716892;22.690235835495;32.1177333040016
940760U0138_01;2129641.08027247;2129649.90276818;7.11106150644435;24.1930097660647
940760U0033_01;2129686.77168153;2129699.80108766;-19.6922526863651;-7.53396484415117
940760V0053_01;2129938.0;2129938.0;141.775927018338;149.140192142898
94076BC0008_01;2129458.31818194;2129472.62850202;-33.7179031348072;-22.2374756458828
94076BC0018_01;2129499.71232375;2129508.51402321;10.7091649814267;27.7729675972804
940760V0280_01;2129846.12245351;2129855.73133115;22.3454313707568;32.8977492052294
94076BC0170_01;2129493.14550656;2129501.708539;18.2989614027564;28.6980325342921
94076BC0028_01;2129593.54245876;2129604.52905464;-38.1828356992837;-25.9244859382979
94076BC0128_01;2129625.60308413;2129636.08281392;-12.983500337438;-4.82757691635256
940760U0032_01;2129687.4708891;2129720.66015897;-11.6610460257105;22.416085940467
940760U0172_01;2129769.35174613;2129779.19558159;8.73278322691328;17.52957312161
940760V0057_04;2129938.0;2129938.0;140.615079839879;169.442994643213
94076BC0167_01;2129532.02321126;2129540.3072105;9.52537186195955;21.1882401288665
94076BC0165_01;2129522.36669221;2129532.82763467;5.73517979459219;19.277726997169
940760U0037_01;2129642.42062598;2129650.97422097;27.019120064506;34.8418444525416
94076BC0006_01;2129454.5354077;2129462.23679183;-12.7327952409999;-8.34822501348043
940760U0156_01;2129807.68925512;2129818.40350823;18.4442392261708;30.4405057571636
94076BC0098_01;2129461.21788873;2129471.43482901;14.3504386463588;23.8952912653437
94076BC0176_01;2129608.09837183;2129617.07529908;-10.1682120005576;4.34743004668508
940760V0313_02;2129938.0;2129938.0;39.4956535326334;71.1788748494001
940760V0185_01;2129938.0;2129938.0;79.4099190321705;93.2257736814831
94028BF0158_02;2123939.66663912;2123952.94544139;18.428776269257;32.1837328242093
94028BD0047_01;2123067.55208218;2123078.55248;-35.2435154512561;-24.6956564424779
94028BE0188_01;2123415.76811244;2123437.85007307;-35.2588114560955;-13.1488613607012
94028BF0087_01;2123579.75120433;2123636.32459616;-66.0114514775264;-39.7513544265706
94028BD0065_02;2123099.57532012;2123105.60879274;-30.0415906802189;-23.6324742776687
94028BF0159_02;2123923.57652353;2123952.87745703;-51.0460608408265;-24.7707269474083
94028BD0065_01;2123092.781128;2123102.16423355;-25.920154418721;-16.0703380732303
94028BF0253_01;2123507.94407727;2123537.51407876;25.8764500350163;79.4453223506787
94028BF0258_02;2123471.21432878;2123487.24767618;41.2949434959767;56.3424891441425
94028BD0295_01;2123103.74912773;2123116.09594075;-39.2254567475576;-26.2489052592702
94028BE0534_01;2123391.87934774;2123423.80354406;-90.3302094201008;-39.5324610911733
94028BF0258_01;2123445.71210763;2123470.22252642;44.0936481376978;66.6109583600093
94028BD0060_01;2123013.5850684;2123023.16375143;21.0800728446971;29.5286933023291
94028BF0283_02;2123621.85585174;2123642.25720266;-36.1118196611496;-14.1342659328802
94028BD0049_01;2123048.29717108;2123061.3198653;-18.4580541763805;-5.57728785048916
94028BD0294_01;2123113.63866786;2123128.3202568;-43.8854868738201;-26.3569719887699
94028BD0210_01;2123030.83454274;2123052.74433075;23.6771345112095;37.8429196644628
94028BF0087_02;2123557.26028608;2123583.02652993;-81.6415743221103;-45.7950689329769
94028BD0046_01;2123089.09113018;2123097.96717844;-54.622132056174;-44.6784572897999
94028BD0049_02;2123048.83427098;2123054.86434423;-30.3133360204615;-23.7128453645482
94028BD0058_01;2123011.11341103;2123021.2159471;-5.76000608317459;3.40216671368177
94028BD0055_01;2123016.79854985;2123026.14050979;-40.1608484678724;-30.1822276900566
94028BD0056_01;2123014.40121252;2123024.23881142;-31.6887866305893;-22.1432690495399
94028BD0064_01;2123083.68950854;2123098.09850845;-21.5543586780576;-7.89646060383189
94028BD0272_01;2123055.02743543;2123065.40643516;12.8914395658089;25.158466923089
94028BD0057_01;2123019.64782871;2123029.14049317;-3.84849635834779;5.51627218654131
94028BF0157_01;2123971.80000173;2124008.2869648;16.0611238598102;52.7928984835539
94028BD0060_02;2123026.87614054;2123030.51111295;21.0840552784603;26.739801003759
94028BE0523_03;2123086.23187317;2123102.48370286;124.485128821168;133.720236328747
94028BE0523_01;2123087.04406043;2123177.22953486;61.8125424683123;132.067828869084
94028BD0048_01;2123061.46644093;2123071.93145922;-32.7757733133547;-18.0325312732712
94028BD0183_01;2123005.20909691;2123015.22974331;19.0420005684495;27.5571540967242
94028BE0493_01;2123342.00897956;2123359.00931758;-5.40135664299057;10.572627740244
94028BD0098_01;2123067.42408655;2123081.61078396;-1.30062376105241;15.2111409312291
94028BE0516_01;2123129.61308081;2123175.3289631;5.73823320593542;47.7201521772257
94028BD0100_01;2123074.30041043;2123085.12361001;-7.17007305398495;3.75815644985208
94028BD0050_01;2123039.67484243;2123052.83774691;-11.0821071369046;1.7506509613399
94028BD0100_02;2123089.19830931;2123097.68655689;-3.75551233538927;4.80668417822891
94028BD0058_02;2123019.33833392;2123024.3091746;-19.2658044286952;-15.9913502918538
94028BF0159_01;2123919.2276542;2123969.44691042;-43.1860204958594;3.58997894439586
94028BF0210_01;2123626.41928057;2123660.51954936;31.9749086239222;82.7917515920917
94028BF0159_03;2123936.54646918;2123946.81072007;-60.3290908348856;-45.8501338864135
94028BF0157_02;2123924.09518227;2123969.19179564;58.4167525977467;103.482473338536
94028BC0259_01;2122732.20584575;2122758.28009223;-26.8505353636931;-8.37889525855096
94028BC0276_01;2122434.88008774;2122632.30070807;7.65077432137563;97.2514864101998
94028BC0117_03;2122663.4196421;2122685.52069369;13.0719410994855;49.4731215533126
94028BC0255_03;2122919.52647542;2122941.32578605;-34.6793347017519;-13.1029780298916
94028BC0255_05;2122915.74493511;2122932.8251167;-52.3868125836367;-36.2713409857461
94028BC0300_02;2122943.39057193;2122953.34214408;18.1004410292283;19.8226298314779
94028BC0300_01;2122927.25535534;2122965.97222436;19.7360930466885;50.2877592990042
94028BC0255_02;2122937.89899062;2122984.49821868;-65.1138486811153;-14.0131844551305
94028BC0255_04;2122984.95097806;2122995.85995976;-45.1717204216704;-30.325888757658
940280D0021_01;2122088.0;2122088.0;291.184606863214;296.010493074666
940280D0020_01;2122088.0;2122088.0;300.614705800134;314.225640811209
940280L0098_01;2122088.0;2122088.0;244.103453579107;256.415735356781
940280L0095_01;2122088.0;2122088.0;197.728799580646;210.771251211918
940280L0101_01;2122088.0;2122088.0;224.085189526212;238.272634026397
940280D0025_01;2122088.0;2122088.0;216.03225126844;230.623442007219
940280L0057_01;2122088.0;2122088.0;177.894350534946;193.886745939416
940280L0003_01;2122088.0;2122088.0;274.806320996364;287.171548449911
940280L0109_01;2122088.0;2122088.0;194.952821428196;211.174955629395
940280L0100_02;2122088.0;2122088.0;209.741608561827;216.634950206478
940280L0005_01;2122088.0;2122088.0;247.275181459061;257.846030059395
940280L0099_01;2122088.0;2122088.0;236.521588213568;246.428127400355
940280N0114_03;2122088.0;2122088.0;61.9954792375028;156.03772260523
940280L0092_01;2122088.0;2122088.0;176.024931416495;206.857515806107
940280L0113_01;2122088.0;2122088.0;215.459978955611;248.15913963858
940280D0035_01;2122088.0;2122088.0;225.911055389365;233.230077994283
940280L0006_01;2122088.0;2122088.0;174.830505178794;183.16575094132
940280L0004_02;2122088.0;2122088.0;247.420590770397;276.780472456066
940280N0114_04;2122088.0;2122088.0;131.970536563975;164.473595575821
940280D0026_01;2122088.0;2122088.0;167.86756633842;202.955964064879
940280D0049_01;2122088.0;2122088.0;259.99570957098;288.153959867121
94028BC0310_03;2122285.70981696;2122350.90157407;-101.255198802756;-60.3225794692661
94046BH0042_02;2124190.40806053;2124226.36224821;21.8210753772004;56.9415548680288
94046BH0037_02;2124133.66876878;2124155.69233283;-52.7652415236416;-22.7357284673542
94046BH0036_01;2124195.5209353;2124226.43716975;-131.480335785475;-84.095978822899
94046BI0025_01;2124426.80079763;2124481.40472955;52.68932665255;125.725033699541
94046BH0052_01;2123980.36013445;2124017.92079949;-85.3253414606426;-56.7399540151691
94046BH0037_03;2124117.38458747;2124137.80798573;-77.0815021017619;-48.8818923379372
94046BH0038_01;2124195.15829424;2124234.00979496;-42.8569007691333;3.24341292851392
94046BH0031_02;2124035.91575618;2124067.93683413;-58.7370852002011;-24.1084548495009
94046BH0033_01;2124060.65503959;2124110.64275381;-112.040080869834;-69.3085202730936
94046BH0053_02;2123989.40014657;2124030.7677005;-75.53291865057;-45.2936773953585
94046BH0030_02;2124051.93352039;2124080.93822947;-31.5438882854207;2.81884447470639
94046BH0029_02;2124089.3250281;2124148.49552932;-5.24081959675745;67.3144302175808
94081DJ0124_01;2126384.62102491;2126397.23737838;54.3865764816482;79.0880423043095
94081AU0021_01;2128695.77116457;2128708.91285252;18.9124528819441;30.0674761651127
94081AQ0113_01;2129417.75865027;2129427.24660396;22.4244179422225;36.4473478345035
94081AU0030_01;2128668.90212395;2128677.23405806;16.9537908270583;30.5951927238337
94081AQ0097_02;2129291.72994182;2129302.63886273;4.07312566341613;35.8347389286676
94081CL0010_01;2126823.94997972;2126839.18507112;351.156644659608;364.269954764212
94081AR0399_01;2128994.08743079;2129007.15856692;2.82574847954634;12.5544292866792
94081CN0096_19;2127321.08282306;2127364.56606318;1.42089535781118;79.4200574142497
94081BP0211_01;2128047.499342;2128062.70238668;-31.7935251314941;-24.1022172234197
94081CK0051_01;2126680.31144242;2126695.52026499;389.820762416264;405.1573565908
94081CL0159_01;2126938.55923831;2126954.91082699;194.548494228738;210.602798734755
94081AU0022_01;2128687.15852331;2128699.96973354;27.0806150668386;38.0462265930409
94081AQ0251_01;2129335.05890869;2129349.52692206;8.82167047652687;23.385032876228
94081CM0098_01;2126942.19949121;2126953.96232222;131.39603486567;141.045232582517
940810X0237_01;2128288.97764329;2128347.68299062;83.1791396383155;129.083043905444
94081AQ0111_01;2129437.71067208;2129443.26231087;16.9081628724726;30.8275038488492
94081AU0031_01;2128672.8477104;2128684.8595333;8.32340244503756;20.9747622149983
94081AU0029_01;2128656.92180834;2128670.26227864;26.3560027930422;37.3858713361356
94081AR0401_01;2128980.16163654;2128994.50727388;2.72019211228538;17.2950922486858
94081AQ0099_01;2129310.14351708;2129324.92798405;-1.25465453597812;18.4314869742548
94081CH0251_01;2127117.91438682;2127129.02043174;-18.1090630710132;-6.3344842922187
94081CM0022_01;2126931.4992706;2126941.48617934;86.1038987364878;103.66797327322
94081CK0112_01;2126805.09649639;2126816.31065238;393.791107777607;407.849320084415
94081AQ0129_01;2129411.1824147;2129434.13823733;-34.2774153535904;-23.506066728207
94081CH0245_01;2127155.61101699;2127167.60979379;-54.1719576907953;-35.7566863656434
94081AU0104_01;2128666.55148755;2128696.99953004;-33.4791547174152;-11.7884223952838
94081CL0041_01;2126876.67479191;2126887.84506268;348.40397571527;356.126903038121
94081CK0015_02;2126592.0250331;2126606.70032762;306.448762367858;323.320276550358
94081CI0022_01;2126915.47013902;2126926.9165247;63.6854202636922;76.8781305527699
94081CK0068_01;2126707.12824568;2126721.19315748;396.48416803768;409.498921991347
94081AR0502_01;2129034.29889168;2129050.28957023;-24.982105315555;-16.7663273677658
94081CK0180_01;2126801.34453129;2126824.1011774;422.728664572045;433.868378100031
94081CI0009_01;2126922.08975894;2126943.83080183;-28.0683691084998;3.19557317558939
94081CH0244_01;2127157.60531626;2127180.93271612;-68.3726469176282;-42.7277503367509
94081CJ0102_01;2126466.9765176;2126479.45656989;305.605970396312;316.637896639048
94081CK0088_01;2126760.4232118;2126772.70234335;411.265832750072;424.017053960423
94081AQ0251_02;2129321.37049152;2129332.68070594;25.0966096945616;38.3479834163746
94081DI0027_17;2125481.10866845;2125514.52309852;123.621947657551;145.044741447922
94081DJ0131_07;2125950.48763848;2125976.25926725;-27.2353673534028;-1.62732041319368
94081CH0250_01;2127124.09004846;2127135.32198126;-22.8701734540648;-11.1484232728919
94081CI0020_01;2126927.07147279;2126942.08654852;46.9918155955492;68.1854243742095
94081CJ0100_04;2126596.33070546;2126606.97831668;395.312980858098;461.303054614298
94081CI0014_01;2126929.49060075;2126948.51088709;1.64455184113038;17.9735009959826
94081AQ0121_02;2129372.39727698;2129389.23053521;-17.8933602160467;18.2576541282939
94081CK0067_03;2126705.47820563;2126725.33294909;381.503579588566;398.654187125123
94081DI0027_02;2125526.21493769;2125565.69452722;47.5769666206078;92.1311603510578
94081AR0532_01;2129178.00046369;2129193.56197047;8.24624274816214;18.8253607950954
94081CH0248_01;2127140.87786384;2127152.50840998;-36.4779441645708;-23.8630322706986
94081AR0129_01;2129000.509418;2129013.06011008;-28.1604954133521;-10.4355613607761
94081AR0529_01;2129122.95276721;2129132.69387991;-24.176220105918;0.371261971199291
94081CU0314_03;2128207.54160495;2128250.85001784;37.8114710476302;59.7455318719707
94081CN0003_03;2127492.21532443;2127507.06857816;-12.8849162801077;3.85888985500508
94081DI0027_18;2125521.59471266;2125566.06417552;146.507467360922;173.633392670931
94081CH0246_01;2127147.14194297;2127158.69905607;-41.4996652274486;-29.3106336932899
94081CM0115_03;2127174.92740922;2127219.64885472;-15.2116193576302;25.7080757303415
94081CL0004_01;2126844.82781321;2126853.88293442;407.219997668763;413.889763651257
94081AQ0092_02;2129218.86725003;2129231.89279714;-16.913510311627;-7.70577129037528
94081CO0177_01;2127761.68968256;2127827.13809907;50.4350569670971;75.8440669286837
94081CU0314_01;2128074.15797978;2128095.56433874;28.2545431008562;78.3823440254763
94081CK0019_01;2126614.90378721;2126629.28654483;358.202679458203;371.697542865637
94081DJ0121_02;2126379.95801189;2126470.36058736;-188.217890398392;-152.149303396396
94081AS0115_01;2128750.36352911;2128774.17923224;-8.55996946171656;25.9428196469324
94081CJ0258_03;2126474.10390247;2126546.98222458;218.21814160534;270.845106443294
94081AQ0103_01;2129345.32193679;2129356.38955136;11.1912217282586;28.6728282932634
94081CK0093_01;2126716.85594351;2126730.66786256;363.901902874575;375.762276096472
94081CK0020_01;2126617.55001653;2126633.56359554;367.378184005946;382.283967676061
94081CI0012_01;2126895.45141282;2126918.30927364;5.51474516573914;17.2421853896954
94081CI0008_01;2126885.476285;2126932.02583554;-33.0707503375619;-9.04324678299723
94081CK0103_01;2126753.24548528;2126763.92009294;363.50056508571;380.616216203371
94081CH0249_01;2127130.34939266;2127142.51675442;-28.314878902839;-15.8518645180023
94081AU0188_01;2128396.89362316;2128425.3683487;34.631664629994;61.9935878136897
94081CJ0255_04;2126412.65453263;2126445.96979342;225.411086000431;268.741557993736
94081DJ0131_03;2126072.15786272;2126228.77664688;13.9426593220489;120.683636600839
94081CK0052_01;2126671.64878818;2126688.2418085;378.111403534988;393.451451446809
94081DJ0122_01;2126377.3874771;2126476.7817037;-144.357201781192;-76.5324655842422
94081DI0027_05;2125494.57917291;2125511.35101568;55.4220145657309;73.4819482425596
94081BP0126_01;2128132.08929721;2128197.94162008;-106.123851491322;-62.7987531955356
94081DI0024_04;2125873.39454818;2125939.21985257;-74.0189036785245;-18.9208721107556
94081CJ0255_02;2126431.35207836;2126458.9948726;175.886815136184;223.180676346905
94081CN0092_02;2127217.00288044;2127268.39037122;-58.6265010299495;-8.6847867235391
94081CK0056_01;2126635.87239037;2126667.84010125;331.764263812288;355.289060707778
94081CU0288_01;2128199.96978275;2128249.19170193;57.8811094967063;106.771920923572
94081CM0115_04;2127123.15028934;2127169.52737773;-0.86340686584411;57.9326227929735
94081DI0005_02;2125730.25950688;2125848.26710704;-87.2963222847585;-11.0003375882543
94081BP0203_01;2128345.96878018;2128380.46763279;-80.595241368506;-10.7914668131183
94081CN0096_17;2127382.46699321;2127429.57261824;-78.34720151241;-14.0783112267739
94081BT0134_03;2127661.75963004;2127678.21625595;-37.5833112326206;-20.1776234733221
94081CI0229_01;2126565.06168825;2126580.071145;-31.3746637061432;-11.5704135815885
94081CN0002_02;2127480.08986205;2127545.93306651;10.0551224890531;148.007443257611
94081BQ0220_01;2127756.72900728;2127887.9976393;-107.386480470344;-11.0863707083486
94081BT0134_04;2127662.5854435;2127679.09774865;-139.374418012156;-39.0537522201348
94081AU0171_01;2128455.94143691;2128516.90634295;34.629501204175;76.5647726239378
94081DI0027_19;2125572.00837166;2125595.40582426;128.99816251035;152.329761612944
94081DI0027_20;2125595.5344546;2125618.86893959;113.014115637652;136.307999355035
94081CI0178_02;2126527.84025154;2126549.39659252;-56.6747190795847;-49.4703226752187
94081CL0063_02;2126905.33026571;2126917.27540278;314.757433809539;320.692096527586
94081AR0207_01;2129076.40130962;2129084.50396562;-4.91915793820317;2.273687198066
94081DJ0131_08;2126011.59109178;2126023.14753581;-69.1459803460898;-57.0268091450324
94081AU0111_01;2128402.74951936;2128419.92573225;-44.7917072638395;-24.1108443519607
94081CI0191_05;2126699.14197715;2126729.22839505;6.41780721422012;45.2823605021317
94081CJ0258_02;2126551.31562766;2126557.75620609;239.794469496338;247.656958716263
94081CN0096_02;2127287.9662536;2127307.70211749;-40.7513706127504;-19.6405020768902
94081CI0025_01;2126870.7599001;2126879.02192593;77.0844986794777;85.3123723083108
94081CN0002_03;2127552.12644182;2127564.89260279;7.56433444520923;15.345437529159
94081CL0069_01;2126919.0908297;2126929.40141194;246.814290509325;257.78796620683
94081CJ0255_01;2126397.72338124;2126428.03259873;175.825767778189;194.231917477411
94081CM0025_01;2126950.45647395;2126959.23178373;77.041657384225;86.535621522307
94081CL0060_01;2126908.47222297;2126919.46014019;345.73946874543;356.762866699095
94081AR0502_02;2129044.09588081;2129051.80625655;-32.1286940617707;-24.9387029896167
94081CL0110_02;2126919.20307309;2126927.17196883;145.107111425772;150.277969789677
94081DJ0131_11;2126169.95182644;2126181.9105697;-69.2922458216763;-53.3697830590869
94081CI0191_08;2126734.10599076;2126746.36829321;-41.5271961346504;-30.336925212572
94081CH0162_01;2126959.87793257;2126970.73307298;-14.1404973469207;-4.30635570570433
94081CH0255_01;2127143.61455877;2127155.5609274;-70.3101765936094;-56.7655856652096
94081CJ0068_01;2126488.08014339;2126500.21369417;275.558494892071;297.229833281542
94081CK0108_01;2126787.36946845;2126799.20419909;406.435667604478;418.205311170025
94081CL0174_01;2126900.40490595;2126910.77014698;294.023116638686;305.107624818928
94081CL0043_01;2126880.85568961;2126890.59284991;370.705186178964;381.208956965121
94081CM0093_01;2126991.99527196;2127020.37362492;224.722970896011;242.948191326265
94081CJ0052_01;2126526.83196662;2126537.61915605;319.040613164852;329.725947084269
94081CJ0073_01;2126548.69381;2126553.63932931;293.464289618621;303.437403396334
94081CN0032_02;2127259.02962237;2127272.92375158;-76.7193295944322;-60.2623631083501
94081CI0191_02;2126604.28398936;2126685.10636633;-30.6873872931542;9.41641438372172
94081CK0018_01;2126618.90470874;2126627.78002327;349.943308100627;359.40779282375
94081DJ0131_12;2126189.92003504;2126203.61172021;-69.9029577308384;-45.1583831638851
94081AR0130_01;2129009.33262638;2129018.44055522;-30.0894409300213;-21.8922309030186
94081CH0256_01;2127149.97925003;2127161.91960695;-75.6750221585671;-62.1120961696586
94081CK0106_01;2126771.56514431;2126782.75085228;389.615657737636;400.979564203211
94081CN0096_03;2127268.4041097;2127287.54033526;-57.9363040821558;-36.9153823257654
94081CI0275_02;2126879.0409475;2126885.06280953;59.4559543794775;63.632660131437
94081CJ0154_01;2126507.81027513;2126531.74155698;184.546489014645;212.634013240635
94081CI0109_01;2126902.39391825;2126915.32426338;12.1801200458462;25.2217460405651
94081BP0148_01;2128145.96114353;2128165.73398073;-33.7980422276801;-14.8980249838766
94081AR0160_01;2129151.98321918;2129163.9485094;-20.4709070191098;-11.2078345018048
94081AS0126_01;2128816.29400004;2128822.79644934;1.51370411785842;11.7462973716133
94081AU0047_01;2128631.83639086;2128640.84858357;61.0303858350915;72.586200833865
94081AQ0100_01;2129311.77988648;2129321.01020645;18.4916215526956;27.583470766618
94081AQ0225_01;2129421.01574225;2129432.97686273;-15.5670759642782;-5.12943958413187
94081CH0192_01;2127196.88524405;2127207.75697848;-86.1390114010376;-73.8018079927854
94081CM0156_01;2126953.97992821;2126959.63327775;156.248775169643;163.544015834557
94081CK0175_01;2126608.29024262;2126616.22289619;333.367112864859;342.006168918139
94081CL0008_01;2126824.10297551;2126835.40084267;376.062337517776;389.964398953641
94081AQ0090_01;2129210.56061884;2129218.36501851;12.3216649315272;20.7217993923047
94081CM0024_02;2126943.31069325;2126948.66899866;73.8721758986523;83.301748112725
94081CN0032_01;2127244.13126702;2127261.24133915;-89.3510081084568;-69.8866353275138
94081AU0092_02;2128632.8984994;2128640.818014;16.1729503348876;24.7812390547098
94081CM0156_02;2126978.61566289;2127000.82529286;207.651688062729;220.599155189451
94081CK0187_01;2126773.45073847;2126786.24659938;423.373215363382;436.182923422749
94081DJ0088_04;2126488.53201861;2126495.84052708;-32.4073885271343;-23.1207647461217
94081CH0313_01;2126963.53277856;2126975.59654164;-6.27002440353673;4.3650555213187
94081CI0190_02;2126556.4868495;2126564.19475881;97.7986453930334;111.761918343064
94081CK0014_01;2126591.41911668;2126601.23724485;298.288909059964;308.264734783955
94081CK0017_01;2126608.14537695;2126620.0137332;342.007764792741;353.431142611988
