BLDG_CODE;PK_MIN;PK_MAX;D_MIN;D_MAX
94076BC0205_01_SEN_ind01.pdf;2129461.759;2129470.306;22.69023467;32.11773254
940760U0138_01_SEN_ind01.pdf;2129640.349;2129649.172;7.111058859;24.19301038
940760U0033_01_SEN_ind01.pdf;2129686.041;2129699.07;-19.69225191;-7.5339688
94076BC0008_01_SEN_ind01.pdf;2129457.587;2129471.898;-33.71790423;-22.23747509
94076BC0018_01_SEN_ind01.pdf;2129498.981;2129507.783;10.70916673;27.77296892
940760V0280_01_SEN_ind01.pdf;2129845.392;2129855.001;22.34150289;32.89355035
94076BC0170_01_SEN_ind01.pdf;2129492.415;2129500.978;18.29896289;28.69802945
94076BC0028_01_SEN_ind01.pdf;2129592.811;2129603.798;-38.1828394;-25.92448629
94076BC0128_01_SEN_ind01.pdf;2129624.872;2129635.352;-12.9835016;-4.827578893
940760U0032_01_SEN_ind01.pdf;2129686.74;2129719.929;-11.66104919;22.41609017
940760U0172_01_SEN_ind01.pdf;2129768.621;2129778.465;8.731559195;17.52812439
94076BC0167_01_SEN_ind01.pdf;2129531.292;2129539.576;9.525370849;21.18823864
94076BC0165_01_SEN_ind01.pdf;2129521.636;2129532.097;5.735175298;19.27772621
940760U0037_01_SEN_ind01.pdf;2129641.69;2129650.243;27.01911646;34.84184608
94076BC0006_01_SEN_ind01.pdf;2129453.804;2129461.506;-12.73279574;-8.348225267
940760U0156_01_SEN_ind01.pdf;2129806.959;2129817.673;18.44142835;30.43788779
94076BC0098_01_SEN_ind01.pdf;2129460.487;2129470.704;14.35044008;23.89529087
94076BC0176_01_SEN_ind01.pdf;2129607.367;2129616.344;-10.16820864;4.347428438
940760V0313_02_SEN_ind01.pdf;2129970.223;2129992.512;20.9427966;37.17713968
94028BF0158_02_SEN_ind01.pdf;2123938.936;2123952.214;18.42877095;32.18373171
94028BD0047_01_SEN_ind01.pdf;2123066.821;2123077.822;-35.24351643;-24.69565899
94028BE0188_01_SEN_ind01.pdf;2123415.037;2123437.119;-35.25880903;-13.14886385
94028BF0273_03_SEN_ind01.pdf;2123726.126;2123743.513;-42.25816766;-4.245466949
94028BF0087_01_SEN_ind01.pdf;2123579.02;2123635.594;-66.01144739;-39.7513538
94028BD0065_02_SEN_ind01.pdf;2123098.844;2123104.878;-30.04159257;-23.63247376
94028BF0159_02_SEN_ind01.pdf;2123922.846;2123952.146;-51.04606371;-24.77072562
94028BD0065_01_SEN_ind01.pdf;2123092.05;2123101.433;-25.92015447;-16.07033817
94028BF0253_01_SEN_ind01.pdf;2123507.213;2123536.783;25.87645026;79.44532617
94028BF0258_02_SEN_ind01.pdf;2123470.483;2123486.517;41.29494097;56.34249217
94028BD0295_01_SEN_ind01.pdf;2123103.018;2123115.365;-39.22545648;-26.24890228
94028BE0534_01_SEN_ind01.pdf;2123391.148;2123423.073;-90.33021282;-39.53245601
94028BF0258_01_SEN_ind01.pdf;2123444.981;2123469.492;44.09364989;66.61095787
94028BD0060_01_SEN_ind01.pdf;2123012.854;2123022.433;21.08007482;29.52869545
94028BF0272_01_SEN_ind01.pdf;2123716.871;2123729.009;-12.71462886;0.186900995
94028BF0283_01_SEN_ind01.pdf;2123602.048;2123641.526;-42.06887228;-11.49869072
94028BD0049_01_SEN_ind01.pdf;2123047.566;2123060.589;-18.45805255;-5.577286738
94028BD0294_01_SEN_ind01.pdf;2123112.908;2123127.589;-43.88548922;-26.35697129
94028BD0210_01_SEN_ind01.pdf;2123030.104;2123052.013;23.67713216;37.84292052
94028BF0087_02_SEN_ind01.pdf;2123556.529;2123582.296;-81.64157527;-45.79506734
94028BD0046_01_SEN_ind01.pdf;2123088.36;2123097.236;-54.62213021;-44.67845625
94028BD0049_02_SEN_ind01.pdf;2123048.103;2123054.133;-30.31334029;-23.71284134
94028BD0058_01_SEN_ind01.pdf;2123010.382;2123020.485;-5.760005368;3.402166869
94028BD0055_01_SEN_ind01.pdf;2123016.068;2123025.41;-40.16084995;-30.18222759
94028BD0056_01_SEN_ind01.pdf;2123013.67;2123023.508;-31.6887882;-22.14327175
94028BD0064_01_SEN_ind01.pdf;2123082.959;2123097.368;-21.554362;-7.896463515
94028BD0272_01_SEN_ind01.pdf;2123054.296;2123064.675;12.89144325;25.15847136
94028BD0057_01_SEN_ind01.pdf;2123018.917;2123028.41;-3.848497925;5.516270696
94028BF0157_01_SEN_ind01.pdf;2123971.069;2124007.556;16.06112042;52.79289614
94028BD0060_02_SEN_ind01.pdf;2123026.145;2123029.78;21.08405754;26.73980011
94028BE0523_03_SEN_ind01.pdf;2123085.501;2123101.753;124.4851251;133.7202409
94028BE0523_01_SEN_ind01.pdf;2123086.313;2123176.499;61.8125459;132.0678329
94028BD0048_01_SEN_ind01.pdf;2123060.735;2123071.2;-32.77577746;-18.03252931
94028BD0183_01_SEN_ind01.pdf;2123004.478;2123014.499;19.04200623;27.55715923
94028BE0493_01_SEN_ind01.pdf;2123341.278;2123358.278;-5.401358971;10.57263242
94028BD0098_01_SEN_ind01.pdf;2123066.693;2123080.88;-1.300625579;15.21114038
94028BE0516_01_SEN_ind01.pdf;2123135.531;2123174.598;8.560617748;47.7201538
94028BD0100_01_SEN_ind01.pdf;2123073.569;2123084.393;-7.170073466;3.758154641
94028BD0050_01_SEN_ind01.pdf;2123038.944;2123052.107;-11.08210947;1.750652005
94028BD0100_02_SEN_ind01.pdf;2123088.467;2123096.956;-3.755508428;4.806687238
94028BD0058_02_SEN_ind01.pdf;2123018.607;2123023.578;-19.26580739;-15.99134992
94028BF0159_01_SEN_ind01.pdf;2123918.497;2123968.716;-43.18602111;3.589975685
94028BF0210_01_SEN_ind01.pdf;2123625.688;2123659.789;31.97491206;82.79175482
94028BF0272_02_SEN_ind01.pdf;2123715.775;2123726.972;-41.18337914;-27.47987635
94028BF0159_03_SEN_ind01.pdf;2123935.816;2123946.08;-60.32909315;-45.85013632
94028BF0157_02_SEN_ind01.pdf;2123923.364;2123968.461;58.41675344;103.4824754
94028BC0259_01_SEN_ind03.pdf;2122731.475;2122757.549;-26.8505383;-8.378894663
94028BC0276_01_SEN_ind01.pdf;2122434.149;2122631.57;7.650773739;97.2514817
94028BC0117_01_SEN_ind01.pdf;2122624.807;2122684.79;7.650773739;60.81826915
94028BC0277_02_SEN_ind01.pdf;2122508.135;2122573.66;7.313724663;47.39226236
94028BC0255_03_SEN_ind01.pdf;2122918.796;2122940.595;-34.67933445;-13.1029811
94028BC0255_05_SEN_ind01.pdf;2122915.014;2122932.094;-52.3868111;-36.27134029
94028BC0300_02_SEN_ind01.pdf;2122942.66;2122952.611;18.10043758;19.82263159
94028BC0300_01_SEN_ind01.pdf;2122926.524;2122965.241;19.73609018;50.28775803
94028BC0255_02_SEN_ind01.pdf;2122937.168;2122983.767;-65.11384601;-14.01318039
94028BC0255_04_SEN_ind01.pdf;2122984.22;2122995.129;-45.1717205;-30.3258845
94028BC0310_03_SEN_ind01.pdf;2122284.979;2122350.171;-101.2552;-60.32257741
94046BH0042_02_SEN_ind01.pdf;2124189.677;2124225.631;21.82107926;56.94155517
94046BH0037_01_SEN_ind01.pdf;2124076.545;2124154.961;-79.49050782;-16.16238883
94046BH0036_03_SEN_ind01.pdf;2124194.79;2124239.337;-131.4803346;-71.42907558
94046BI0025_01_SEN_ind01.pdf;2124426.07;2124480.674;52.68932663;125.7250373
94046BH0052_01_SEN_ind01.pdf;2123979.629;2124017.19;-85.32534211;-56.73994973
94046BH0037_03_SEN_ind01.pdf;2124116.654;2124137.077;-77.08150663;-48.8818944
94046BH0038_01_SEN_ind01.pdf;2124194.427;2124233.279;-42.85690097;3.24341378
94046BH0031_02_SEN_ind01.pdf;2124022.002;2124067.206;-58.73708062;-17.7373354
94046BH0033_01_SEN_ind01.pdf;2124059.924;2124109.912;-112.0400811;-69.30851714
94046BH0053_02_SEN_ind01.pdf;2123988.669;2124030.037;-75.53291462;-45.29367983
94046BH0030_02_SEN_ind01.pdf;2124038.849;2124080.207;-31.54388981;8.91654946
94046BH0029_01_SEN_ind01.pdf;2124052.809;2124147.765;-5.24082077;83.902241
94081DJ0124_01_SEN_ind01.pdf;2126383.89;2126396.506;54.38657491;79.08804254
94081AU0021_01_SEN_ind01.pdf;2128695.04;2128708.182;18.91244948;30.06747725
94081AQ0113_01_SEN_ind01.pdf;2129417.028;2129426.516;22.42442204;36.44734825
94081AU0030_01_SEN_ind01.pdf;2128668.171;2128676.503;16.9537905;30.5951901
94081AQ0097_02_SEN_ind01.pdf;2129290.999;2129301.908;4.073121427;35.83474232
94081AR0399_01_SEN_ind01.pdf;2128993.356;2129006.428;2.825745306;12.5544298
94081CN0096_19_SEN_ind01.pdf;2127320.352;2127363.835;1.420897794;79.4200618
94081BP0211_01_SEN_ind01.pdf;2128046.768;2128061.971;-31.79352678;-24.10221915
94081AU0022_01_SEN_ind01.pdf;2128686.428;2128699.239;27.08061541;38.04622613
94081AQ0251_01_SEN_ind01.pdf;2129334.328;2129348.796;8.821671486;23.38503455
94081CM0098_01_SEN_ind01.pdf;2126941.469;2126953.231;131.3960317;141.0452323
940810X0237_01_SEN_ind01.pdf;2128288.247;2128346.952;83.17914182;129.0830486
