PK;VOLUME_LOSS;SETTLEMENT_MAX;K_PECK;phi_tun;ci_tun;COB;BLOWUP;P_EPB
2127228.0;0.0015055647373707218;0.00291060420381717;0.3791589927009025;27.71310815169974;77.5069298415794;243.58886872782318;570.97;240.0
2127238.0;0.0015228003457542784;0.0029225315556196843;0.37852819839207735;27.7326086402783;77.6395382961172;245.3871353944898;575.5799999999999;250.0
2127248.0;0.0015457984425505888;0.002944832687030341;0.3777048785006308;27.79280823234812;77.6706494402711;247.4408020611565;580.76;250.0
2127258.0;0.0015759897277801134;0.0029770467566315826;0.3767637122270939;27.860760927616052;77.65387580521329;249.74573539448977;586.89;250.0
2127268.0;0.0016231292892884208;0.0030297127694183397;0.3755787653260488;27.925378575958018;77.54741782785564;252.83940206115648;595.19;250.0
2127278.0;0.0016672638463865021;0.0030765141524161338;0.3744488856083377;27.98509247014559;77.45037187274139;255.81433539448983;603.3299999999999;260.0
2127288.0;0.0017153723581302795;0.003129700199338575;0.3733605223239783;28.03782499619361;77.38693589152182;258.8426020611565;611.63;260.0
2127298.0;0.001763300445403728;0.003180336223513623;0.3723148628055259;28.078367083876337;77.37475504298598;261.9562687278232;619.9900000000001;260.0
2127308.0;0.0018093788988435553;0.0032271993972321535;0.3713583314210405;28.105782717966598;77.41890966491317;264.8978687278232;628.0300000000001;260.0
2127318.0;0.0018436850973400484;0.003251992904086923;0.37048474366422485;28.116539426501596;77.52874359123382;268.4955353944898;635.8800000000001;270.0
2127328.0;0.001877677463969905;0.0032746504050065943;0.36963895542223696;28.118692393221266;77.68889204232295;272.4068687278232;643.6900000000002;270.0
2127338.0;0.0019023748147036694;0.003284211199960394;0.368895186346829;28.118352362995534;77.90271616129832;275.99946872782317;650.74;280.0
2127348.0;0.0019334739545395416;0.003308633633816807;0.36820690864148126;28.12553107371142;78.09454306998717;279.4308020611565;657.11;280.0
2127358.0;0.0019436518001753583;0.0032995688981126998;0.3673918858236904;28.163492803559887;78.25598261695244;282.78006872782316;663.43;280.0
2127368.0;0.0019499068661590322;0.0032836625126920287;0.3666299158233119;28.190750647492642;78.44370866817886;286.1580687278232;669.6400000000001;290.0
2127378.0;0.0019613418507753357;0.0032770378557863806;0.36586793180598504;28.219505654995643;78.59636157410351;289.5040020611564;675.9499999999999;290.0
2127388.0;0.0019685102252645337;0.003263172210806513;0.3651214613154681;28.246158371460265;78.81978339906625;292.90866872782306;682.2399999999999;290.0
2127398.0;0.001995212502782503;0.00327065853706704;0.3641206885529391;28.276575920528803;78.93826983265056;297.0546020611565;690.95;300.0
2127408.0;0.002026536661325022;0.0032840634146228706;0.36306754867280516;28.313258548451977;79.0517845390201;301.3338687278232;700.0600000000001;300.0
2127418.0;0.0020582877026318063;0.0032977785565525227;0.3620430393262594;28.346267115161023;79.11600135028166;305.6098020611565;709.16;310.0
2127428.0;0.0020901888382660575;0.0033153408796140877;0.3609527836195071;28.409465120513175;79.06318580835016;309.54953539448985;717.84;310.0
2127438.0;0.0021202231272831945;0.0033309646696461203;0.3597876396978769;28.49214145993435;78.92188028607376;313.4892687278232;726.52;310.0
2127448.0;0.0021454121201051443;0.003342816422260348;0.3586829242900732;28.579304704911504;78.6972021152631;316.9140687278231;734.44;320.0
2127458.0;0.002174454294923792;0.0033611111270876537;0.357623818475338;28.661842509760003;78.45852379496257;320.2755353944898;742.17;320.0
2127468.0;0.002205159333260793;0.003382759270392834;0.35658813335034767;28.74466077766061;78.17268921540752;323.34080206115647;749.5999999999999;320.0
2127478.0;0.0022273872652569795;0.003394562504712311;0.35555147662685804;28.84092381886902;77.82196908280343;326.1140020611565;756.3500000000001;330.0
2127488.0;0.0021858266842649274;0.003346162747792052;0.3553505975799443;28.92954843493744;77.67655937591397;325.87100206115645;754.64;330.0
2127498.0;0.0021369957327842166;0.0032926292468934255;0.35533496757249294;29.01131429368153;77.53105494817756;325.08466872782316;751.3000000000001;330.0
2127508.0;0.0020979547547325165;0.0032548576071314353;0.3554525594490288;29.075017494598885;77.346689755331;323.8200687278231;747.3100000000001;320.0
2127518.0;0.0020569339272447;0.003214261576364768;0.35560937858783964;29.1344128737551;77.13712687597125;322.48880206115643;743.12;320.0
2127528.0;0.002025281961147194;0.003186824909657219;0.35590668501078293;29.16638657687492;76.93076824309134;320.85800206115647;738.62;320.0
2127538.0;0.001994851418591004;0.0031618805996109266;0.3562811395002343;29.189552610488512;76.71724316140134;319.10386872782317;733.7500000000001;320.0
2127548.0;0.001975327557110459;0.0031543964591488;0.356842815535675;29.182938562143107;76.47807988768695;316.93146872782313;728.41;320.0
2127558.0;0.001964306030710517;0.003159870311432706;0.35751735141489904;29.155627554546584;76.24812058904264;314.7090687278231;722.92;310.0
2127568.0;0.001967013910561504;0.003180315226615958;0.35806627020071247;29.12081406381769;75.94634975080062;312.88253539448976;719.0099999999999;310.0
2127578.0;0.0021597524844349115;0.0034031327044766356;0.3565017075661328;29.06629002502547;75.00948974674834;318.6222020611565;737.2099999999999;320.0
2127588.0;0.0021581698134981674;0.00342629279461703;0.35758017361256667;28.96492344058399;74.77505501457215;315.7769353944899;730.44;320.0
2127598.0;0.002158474176645598;0.003452760516368444;0.35879187980770777;28.83855378606757;74.61083667415446;312.80500206115653;723.2900000000001;310.0
2127608.0;0.002169573111911838;0.0034936028548629575;0.36003146420213195;28.694852462395893;74.39315707768019;309.8756020611564;716.6599999999999;310.0
2127618.0;0.002219437154123739;0.003583188520963701;0.36121616221567504;28.510679069065485;74.12989171562893;307.48666872782314;712.24;310.0
2127628.0;0.0022550277164283517;0.003663531236804261;0.3627234786387042;28.316106929532342;73.91313670414615;304.1423353944898;705.15;300.0
2127638.0;0.002290579623261132;0.0037471842472164988;0.3643681082268469;28.104291927693467;73.67814737330966;300.53260206115647;697.4599999999998;300.0
2127648.0;0.00233560372581118;0.0038496165107929897;0.36615547443312385;27.874418646554716;73.40101308041716;296.44126872782317;689.11;300.0
2127658.0;0.0023764314866711197;0.00394647586625413;0.36790233325904487;27.651536921905652;73.05991244944796;292.44660206115645;681.05;290.0
2127668.0;0.002355103910452848;0.003967465536561233;0.3693124249426592;27.565345096373523;72.43334962157772;287.53113539448975;670.6200000000001;290.0
2127678.0;0.0023665311295039244;0.004031086095225604;0.370489640908789;27.477990199849188;71.69266128205791;283.2748687278232;662.5600000000001;280.0
2127688.0;0.002867355056023687;0.004932288484078219;0.3716152023748902;27.382008036357508;70.85800491611906;382.4704451314966;655.12;370.0
2127698.0;0.0028631353196135684;0.0050193475244004;0.37336258054496585;27.29728578762756;70.14158806170502;375.9919117981633;641.3100000000001;370.0
2127708.0;0.0029207872444004432;0.005190084823473213;0.3747117852809209;27.211630391589548;69.25547589004657;370.67464513149656;631.39;370.0
2127718.0;0.0028969391341080375;0.005218252686958338;0.3760853909640249;27.123745119680134;68.43469580045982;364.65177846483;621.4700000000001;360.0
2127728.0;0.002976571918170103;0.005436238253197863;0.37736670496351965;27.060684398077253;67.71630485828311;358.4803117981632;611.8199999999999;360.0
2127738.0;0.002952284787203166;0.005467700125958523;0.37867479475445054;26.995100555819157;66.98890188130991;352.2988451314966;602.1400000000001;350.0
2127748.0;0.0030299230755588182;0.005691426278824065;0.37998843322716697;26.932012869260856;66.28254901140316;346.2040451314965;592.51;350.0
2127758.0;0.003012651292656724;0.005739345156589597;0.38126120704284944;26.877160756591834;65.50703454423612;340.12591179816326;583.1400000000001;340.0
2127768.0;0.0029967333568086266;0.005787409746421341;0.38253018932834565;26.81658000257005;64.74029292822819;334.16904513149666;574.12;330.0
2127778.0;0.003127000876052255;0.006106596735041387;0.38359340640483613;26.75956314902128;63.879739369439584;328.8429784648299;566.81;330.0
2127788.0;0.0031449882224339355;0.006210917452945143;0.38468391197853863;26.698564187603832;63.028570842930755;323.44611179816326;559.4699999999999;320.0
2127798.0;0.003288011064782951;0.0065675583448441;0.3857784836939989;26.639042215509985;62.144645874745;318.1133784648299;552.14;320.0
2127808.0;0.0033145032057580967;0.006696634904889308;0.38690471342084204;26.574617841803082;61.27026902741319;312.71651179816325;544.8;310.0
2127818.0;0.0038775447860845817;0.00792557444471085;0.3880439421128759;26.509696588320296;60.368878757277635;347.4523669142526;538.3399999999999;350.0
2127828.0;0.00394233386140407;0.008152683789691919;0.389214368827816;26.440078544655385;59.49596660385875;342.1603012078228;531.9399999999999;340.0
2127838.0;0.004072664910873555;0.008523837796214056;0.3902023915515012;26.41589072548845;58.69390209710346;336.81648780877487;525.54;340.0
2127848.0;0.004141492408430861;0.00875440226127903;0.3909142495256086;26.41822043966951;57.87341149779123;332.1019915734722;520.42;330.0
2127858.0;0.0043452260687048645;0.009243248640034235;0.39135170479931825;26.421679588098062;57.00687524459812;328.396722199774;517.2600000000001;330.0
2127868.0;0.004479689196948844;0.009590545913094916;0.39177804896610546;26.428520145116373;56.0977745277476;324.6431955337401;514.1;320.0
2127878.0;0.004712500714183304;0.010153966063733779;0.3921912091539975;26.439249071358663;55.204834160365614;320.879863055775;510.91999999999996;320.0
2127888.0;0.004963281272175034;0.010763871822126403;0.39260744762576005;26.450055756155923;54.26564545666469;317.18439949400806;507.78;320.0
2127898.0;0.005132124344857148;0.011202905749295337;0.39299653661046563;26.46807956704508;53.33515614915572;313.4308728279742;504.62;310.0
2127908.0;0.005414570588578656;0.011897415868355214;0.3934001032080947;26.48352583964606;52.36375031130378;309.67560096179903;501.4599999999999;310.0
2127918.0;0.005409038336603299;0.011964243249961716;0.39377782432462854;26.5059257456397;51.40027733859095;305.9720767882421;498.29999999999995;310.0
