PK;VOLUME_LOSS;SETTLEMENT_MAX;K_PECK;phi_tun;ci_tun;COB;BLOWUP;P_EPB
2122648.0;0.0008789102486404128;0.003066716012049368;0.4207011683414976;28.988616558290207;61.69409458866284;175.2498395992757;293.69999999999993;180.0
2122658.0;0.0008794781153416449;0.0030980966542317814;0.4219466651198734;28.909647346308507;62.38949955547248;174.2290842400685;291.0400000000001;170.0
2122668.0;0.0009162929344345035;0.003198749381087841;0.4215899558545591;28.844523593030303;62.589746104040756;175.63184724567378;294.34999999999997;180.0
2122678.0;0.0009495595236263798;0.0032439242243771974;0.4201011977876705;28.788296958279393;62.30342063812454;178.54532600523962;301.24;180.0
2122688.0;0.0009786617503351946;0.003304171141476945;0.4189859338886922;28.807137429644698;61.89918122608521;180.1266667584153;304.99;180.0
2122698.0;0.001012093347877891;0.0033896804959157164;0.41747395805488247;28.97581104683466;61.10472763617497;181.95909677516153;309.3600000000001;180.0
2122708.0;0.0010601407198351548;0.0035104017327101506;0.4153315378714535;29.217329291633074;60.062624404809995;202.57544513149662;316.12;200.0
2122718.0;0.0010942117145689143;0.0036030403396956202;0.41416808944162814;29.35741748752654;59.366579601834836;203.63237846482994;319.55;200.0
2122728.0;0.0011367184920285055;0.0037091977478159897;0.41299746902243434;29.44576429981029;58.55001380111678;204.79671179816327;323.03999999999996;200.0
2122738.0;0.0012777002780955749;0.004118388774825175;0.41198269485886074;29.46463166546428;57.09473212991003;205.41097846482995;324.59;210.0
2122748.0;0.0013053978025311234;0.004160597834382127;0.41198676298483217;29.26138731418146;57.48117042816081;206.0271117981633;326.61000000000007;210.0
2122758.0;0.0013489942646152582;0.004252524379256144;0.41181676228304764;29.104953863984193;57.516926444877;206.85511179816325;329.1;210.0
2122768.0;0.001330169367772908;0.004153503423687231;0.41064676948786794;29.19224515637072;56.37884355373146;191.38254664612148;332.93000000000006;190.0
2122778.0;0.0015556194589312826;0.004818856591639755;0.41010293748553783;29.144892152466397;55.234311559594545;209.16337846482995;336.71000000000004;210.0
2122788.0;0.0017678360424710157;0.005359322758869105;0.40917561639008976;28.907754694636267;54.712856064153655;212.08124513149662;346.27000000000004;210.0
2122798.0;0.001981290520982799;0.00591910343226707;0.4093424685504719;28.574845543252614;53.70449842110176;213.2824451314966;350.67999999999995;210.0
2122808.0;0.0022152825054128178;0.006531616894397154;0.40909131025521833;28.38058519963579;52.258500991053594;214.18297846482997;354.05000000000007;210.0
2122818.0;0.002353057323952089;0.00698449406149582;0.4102092148258589;28.244546993079204;51.04264072841751;212.86364513149664;350.6500000000001;210.0
2122828.0;0.0028329272619083985;0.008197415126990347;0.4084947381982096;28.156928020079405;49.836446969154984;215.76511179816328;359.73;220.0
2122838.0;0.0029116941799944584;0.008376606723015873;0.4084495015388423;28.04952257197301;49.668671473196774;216.25184513149662;361.90000000000003;220.0
2122848.0;0.0029015989110765584;0.008420820030749275;0.40855180773785144;28.161137933305138;49.44570420986573;216.06857846482995;362.06000000000006;220.0
2122858.0;0.0029136067556906776;0.008494444358024286;0.4084601136996463;28.248257059728484;49.209458695880365;216.2353117981633;363.06000000000006;220.0
2122868.0;0.002628556259687557;0.007696550485968444;0.41056606662322215;27.883577735575784;49.41005771800054;212.84617846482996;353.00000000000006;210.0
2122878.0;0.0025362043220713932;0.007487559902883348;0.41192388760566495;27.733465446022606;49.78399507035243;211.20811179816326;347.99999999999994;210.0
2122888.0;0.0025313268174426;0.007495695405456813;0.4118448679430699;27.800139990561934;49.69272006571649;211.15304513149664;347.89000000000004;210.0
2122898.0;0.002488592045575385;0.007455432260302977;0.41145158938636894;28.097579737058826;49.17833036816771;210.75971179816327;346.08;210.0
2122908.0;0.002430733874032685;0.007311184034990765;0.4115070830430727;28.17030500348706;49.13350517451051;210.36811179816328;343.80000000000007;210.0
2122918.0;0.0023811736478267414;0.007160023951746015;0.4114406087267508;28.18686994604185;49.388178785043124;210.73524513149658;343.59999999999997;210.0
2122928.0;0.0031138354451977885;0.009330885478881603;0.41094237271307577;28.214782565317446;50.07608159665927;212.59157846482992;347.63;210.0
2122938.0;0.002591866152195215;0.007791742036061755;0.4098817231859236;28.49819676564838;50.171558997913124;213.97537846482996;349.64;210.0
2122948.0;0.002292199616807681;0.006930818128696969;0.40972919783089257;28.63289643293801;50.50853087381539;214.37824513149658;348.37;210.0
2122958.0;0.0021161727613371478;0.006333631898131379;0.41279400486817086;27.734827180916152;53.870181405877986;215.2744451314966;348.1599999999999;220.0
2122968.0;0.001990125863216457;0.005943454348154904;0.41165238473845384;27.92364395308703;54.61256007210869;218.0085784648299;353.44999999999993;220.0
2122978.0;0.0018810872368766557;0.0056400969357544295;0.4098371115090832;28.375170191024832;54.80382432641488;221.03937846482995;359.21;220.0
2122988.0;0.001813335891589228;0.005411272431381766;0.40787679048940995;28.710801320975293;54.98387639133471;224.56684513149662;366.25000000000006;220.0
2122998.0;0.001863792178448718;0.00550349018936682;0.40637634107276827;28.84860080810842;55.19266898526751;227.2322451314966;371.11;230.0
2123008.0;0.0018494633085644801;0.005354024666023402;0.40456181512194955;28.89316309056395;55.26845652954006;230.50764513149662;377.59000000000003;230.0
2123018.0;0.0018256181221962982;0.005179962877305921;0.40285520690164645;28.911418165056293;55.38483461192767;233.6192451314966;383.4100000000001;230.0
2123028.0;0.0019128231660152926;0.00532723935340157;0.4010230059167014;28.98711230216233;55.36446280537225;236.49117846482994;388.79;240.0
2123038.0;0.0018071925623978431;0.005011763086966554;0.40067308363505594;28.987126523654876;55.9674289762135;237.57311179816327;388.7999999999999;240.0
2123048.0;0.0016839177737204714;0.004673309586398577;0.4008491933230714;28.961000016655156;56.7145864918992;237.9450451314966;386.68000000000006;240.0
2123058.0;0.0015683919783472547;0.004355557017720313;0.401063750430694;28.92543372040719;57.520419492259826;238.32697846482995;384.5900000000001;240.0
2123068.0;0.0014672712565772623;0.0040765848961906515;0.4009764216710694;28.946902560777694;58.32380015573609;239.32764513149658;384.15999999999997;240.0
2123078.0;0.0013902838207633102;0.003872454507306244;0.40052393415867;29.0753741376122;58.94183494729715;240.80084513149663;385.5400000000001;240.0
2123088.0;0.0013059913667911262;0.0036426616276271882;0.40030370770729634;29.1381611378574;59.66542034225934;241.99944513149663;385.69000000000005;240.0
2123098.0;0.0012332656945153047;0.003445298597232486;0.39967075252898454;29.311167447635135;59.82867625822758;242.67137846482996;384.47;240.0
2123108.0;0.0011168309857736284;0.0031227385732329653;0.40070684899225645;29.073518080161584;61.595593615358084;228.71593883349178;384.0899999999999;230.0
2123118.0;0.0010629117972492158;0.0029531651248478705;0.40187084556345914;28.667172797537358;63.996259781333585;230.67467454429723;386.44000000000005;230.0
2123128.0;0.0010476664934690615;0.0029011670731115455;0.40012906237534;28.984174185061665;63.79975444730854;233.00885057195333;389.85999999999996;230.0
2123138.0;0.001034608147940241;0.0028547645555857095;0.39794367594739743;29.39353527704669;63.33744808976008;235.803111811105;394.2700000000001;240.0
2123148.0;0.0010168118618715037;0.0027945920909130543;0.39688309436208663;29.54419349062043;63.56526032637394;237.82113962507248;397.06;240.0
2123158.0;0.000992921460970371;0.0027173385087015897;0.3960620774216575;29.628273047102333;64.05861413465338;239.88581998008283;399.82000000000005;240.0
2123168.0;0.0009672604977496047;0.0026355464623894005;0.39545964836388553;29.659493082326865;64.73804055443937;241.96819976283476;402.48;240.0
2123178.0;0.0009452935374266428;0.002564645805106177;0.3948397508869284;29.695749681468904;65.32729967150188;243.98714964675892;405.13;240.0
2123188.0;0.0009299627219000176;0.002511749058034542;0.39400413142175733;29.785511773467068;65.67809664574256;246.21957549351166;408.31000000000006;250.0
2123198.0;0.0009315194059364838;0.0025043804001157665;0.3931173865031832;29.888426149309147;65.68333697800837;248.57184429253334;411.79999999999995;250.0
2123208.0;0.0009359337478253081;0.00250557046938237;0.3923522975632155;29.970307933762168;65.59111587880305;250.8234489448452;415.05;250.0
2123218.0;0.0009421766619178186;0.002510900200387534;0.39153219527282457;30.05817069733032;65.4550967744344;253.18003379453367;418.56000000000006;250.0
2123228.0;0.0009472393556241719;0.0025126869062511653;0.390793330241793;30.126850305082804;65.26362451819548;255.50197789445852;421.99;260.0
2123238.0;0.0009521589538924082;0.0025141468732368982;0.3900364059750449;30.200586202625267;65.1718135878297;257.9065587848779;425.47999999999996;260.0
2123248.0;0.0009590273524991919;0.0025205012968106226;0.3893078283432919;30.268054851916556;65.0435819792294;260.23607703805015;428.92999999999995;260.0
2123258.0;0.000964218997368082;0.002523494040517164;0.3886708121675796;30.321654633693385;64.93417885557412;262.36120094556634;432.0200000000001;260.0
2123268.0;0.0009703816589738634;0.0025270516845261578;0.3879762730919338;30.374342521707202;64.84295563660879;264.74954749529746;435.46999999999997;260.0
2123278.0;0.0009721525122529933;0.0025205853546752663;0.3875551307585742;30.376649291829498;64.91362410637261;266.9776011191684;438.6700000000001;270.0
2123288.0;0.0009793401223474748;0.0025271901913158446;0.3868725916442886;30.42783306065057;64.95748317511533;269.6963221191262;442.93;270.0
2123298.0;0.0009834713755782528;0.002526403486998356;0.3863840801408699;30.44776683151834;64.90370182876285;271.60554052993217;445.48;270.0
2123308.0;0.0009872217639945737;0.002523430131356237;0.3859126262370071;30.45661624469488;64.85804907489147;273.5365169536518;447.94000000000005;270.0
2123318.0;0.0009816676736630538;0.0024967897659767284;0.38540768150926924;30.474257439073842;64.96642603927495;275.5214626061669;450.37999999999994;280.0
2123328.0;0.0009822232157355136;0.0024858780516854137;0.38491651840053626;30.489210634919207;65.02517382297886;277.38469308039214;452.81000000000006;280.0
2123338.0;0.0009798367710879966;0.0024702041264891817;0.3845293254333272;30.50172352504084;65.10142860661645;278.9182560857243;454.56999999999994;280.0
2123348.0;0.0009747405379225715;0.0024482614534565438;0.3842117311561129;30.50511551854509;65.27424660653494;280.18725294915345;455.96000000000004;280.0
2123358.0;0.0009691621608381366;0.0024275803020436942;0.38402900114751;30.498109318299583;65.43548321142235;281.087503955894;456.7299999999999;280.0
2123368.0;0.0009659835694355993;0.0024129978022367467;0.38385892948845546;30.48820958406078;65.54856869744792;281.8660397843448;457.49;280.0
2123378.0;0.0009626839413425758;0.002400674466245843;0.38380675627311595;30.471744864137147;65.62227112913713;282.2874624945266;457.66;280.0
2123388.0;0.0009651420229231113;0.0024026221338843586;0.3837599044948981;30.454053572285915;65.60426973702978;282.3246967424088;457.89;280.0
2123398.0;0.0009671990624542677;0.0024044848448503105;0.38375948951322836;30.43243194516823;65.57351146099154;282.2184154222157;457.9100000000001;280.0
2123408.0;0.0009706455763672916;0.002408951522397384;0.38370919138906834;30.415680650706946;65.52391182544794;282.20548156097976;458.16;280.0
2123418.0;0.0009734360148466543;0.0024127802879081815;0.38368277515117166;30.40042437416029;65.47279615634847;282.15196184802335;458.31;280.0
2123428.0;0.0009750748585422667;0.0024135123193760196;0.38373758947490355;30.36558146725635;65.45271855596539;282.08367288143216;458.28;280.0
2123438.0;0.0009783946248484658;0.0024174429560172212;0.38377853609033485;30.3269505088417;65.44265764605397;282.05044609433605;458.48;280.0
2123448.0;0.000981113910999078;0.0024209302707309554;0.38384117680418395;30.290314676868455;65.44396130916404;282.0009849665516;458.63999999999993;280.0
2123458.0;0.0009835404275441533;0.002422345411546087;0.3840075324859294;30.221542275394732;65.52830514852475;281.9352894980791;458.76;280.0
2123468.0;0.0009843266815626269;0.0024207093921182706;0.38418534585136643;30.15722308400562;65.66173377066613;281.9157035535525;458.8500000000001;280.0
2123478.0;0.0009863811396553174;0.002421298373140177;0.3843229446769804;30.09554646242861;65.84018275912511;281.95958988472535;459.23999999999995;280.0
2123488.0;0.0009866989035765808;0.002418563296524329;0.38446905777498624;30.038996831123324;66.0186889153937;282.0008827177796;459.48;280.0
2123498.0;0.000990914569951619;0.002424013113208842;0.38439004548533906;30.029683840623857;66.11246614426182;282.58431215885537;460.4800000000001;280.0
2123508.0;0.000998257097552797;0.0024387816527069034;0.3840748653422287;30.084421589929295;66.0096874180704;283.305190478684;461.82;280.0
2123518.0;0.001007670360529316;0.0024574697207531805;0.38375454153899924;30.133350897728917;65.94711651416205;284.18841220539485;463.56;280.0
2123528.0;0.0010113778757794329;0.002463078542638151;0.383485654054958;30.176975875201993;66.04414793273861;284.98506014380445;465.08000000000004;280.0
2123538.0;0.0010220482462069281;0.0024848114423911922;0.3831591011866921;30.227469800320836;66.18188961703643;285.9248445974294;466.95000000000005;290.0
2123548.0;0.0010210276664415357;0.00247847575819679;0.38297868219409686;30.249821450740892;66.41693510367458;286.69471149092493;468.3999999999999;290.0
2123558.0;0.0009913679606002852;0.0024179636008673754;0.38325169533729536;30.28289614104774;67.04077273385442;286.1845230900409;466.68;290.0
2123568.0;0.0008948900236062991;0.0022487215414824296;0.3854706662557853;30.325399352308086;68.20880179175523;280.8700558796394;453.12;280.0
2123578.0;0.0008472885174985412;0.0021554387321434058;0.3862719459839806;30.376953977332015;69.19531973216921;278.97726152088086;447.9800000000001;280.0
2123588.0;0.0008350043635774928;0.0021216197006251928;0.38603539730703995;30.419319530473636;69.88666357468558;279.5961883665266;449.03000000000003;280.0
2123598.0;0.0008142736516827635;0.0020714642452294902;0.3859589438137288;30.467938956556793;70.70504603368077;279.8990462089772;449.01;280.0
2123608.0;0.000797862863570263;0.0020275844121991782;0.38567908170301723;30.520803808594465;71.53728081451956;280.794415109676;450.16;280.0
2123618.0;0.0007934694897851015;0.002003157734245608;0.38488136880208734;30.586950897237188;72.2456766035307;282.9473600197428;454.12;280.0
2123628.0;0.0007989821025972238;0.0019933381228185525;0.3836677977404199;30.651473226872465;72.79554805094095;286.19244339395186;460.63000000000005;290.0
2123638.0;0.0008361421031841205;0.0020649178441276054;0.38269376711172265;30.690082485315987;73.13636770277384;199.44134566546552;466.1599999999999;200.0
2123648.0;0.0008555593775228698;0.0020858828485691865;0.3815265992451226;30.720482473079617;73.22319663460807;202.16716464216893;473.19;200.0
2123658.0;0.0008793789041829103;0.0021166627467980492;0.3806076178656711;30.694857319806005;72.93571225066037;205.21159506013373;479.92;210.0
2123668.0;0.0012207306775429514;0.0026959312083929036;0.37427645935629966;30.59277465422973;70.43703276939313;316.07179523772356;524.4899999999999;320.0
2123678.0;0.0009163809327333711;0.0021825806857306497;0.38059711402053864;30.488968806491286;70.92256291769196;301.7461055567974;485.9699999999999;300.0
2123688.0;0.0009810154433740608;0.0023023488218368625;0.37987076278336307;30.37715165398959;69.54727972018088;306.25480219544534;493.71000000000004;310.0
2123698.0;0.001024647842522644;0.002387112607958742;0.3796750985258448;30.276503464358434;68.39748740452188;309.5032445728632;497.90999999999997;310.0
2123708.0;0.0010483335308559731;0.002442116975420363;0.3799940330877871;30.186724250564705;67.41733841453186;311.38595185144936;498.6;310.0
2123718.0;0.001203820653847356;0.00269613512445065;0.3772422472605466;30.099112263435252;65.69885654012941;321.6247006053247;519.59;320.0
2123728.0;0.0013193488215638228;0.0029193090184204723;0.376573620767747;30.020712157277234;64.57209602210986;326.3179145502501;526.77;330.0
2123738.0;0.0013529683990582395;0.0029629138104482217;0.3760589603614862;29.940089092209522;63.46678188474114;330.64125422742205;533.0399999999998;330.0
2123748.0;0.0014024985536648662;0.003040289773139757;0.3754462163732492;29.885618854098052;62.63499088441137;334.91391086448664;539.3100000000001;330.0
2123758.0;0.0014877395551383759;0.003192625110844334;0.374795033777478;29.842987711507046;61.962800662897195;339.2451383326155;545.5699999999999;340.0
2123768.0;0.0014866031772966565;0.0031606696801993843;0.3740763068953416;29.830660132071202;61.63438492680722;343.4476051955399;551.49;340.0
2123778.0;0.0015626771211355017;0.0032940586500311672;0.37334788041389877;29.83437354668683;61.50533085355654;347.4389321282597;557.0200000000001;350.0
2123788.0;0.001525656905770816;0.003194212169750801;0.37286931488628355;29.82094147021795;61.60282752949837;350.720334584344;561.08;350.0
2123798.0;0.0014859714382168018;0.0031053275475234382;0.37280955611309036;29.800757820887007;61.88413065426606;352.8841186541887;562.2399999999999;350.0
2123808.0;0.0014638166608796222;0.003055449273704192;0.37278744510145195;29.78316599630128;62.10603647687988;354.912883379162;563.0699999999999;350.0
2123818.0;0.0014414496393868013;0.0030039749935553838;0.3727618419991668;29.760752997836484;62.354945174759784;356.9407260341787;564.04;360.0
2123828.0;0.001417355761118456;0.002949458353735262;0.3727113052474435;29.74428665691464;62.60846913206211;359.03902972417376;565.0400000000001;360.0
2123838.0;0.001425305134603434;0.002942968363242662;0.3721792849936931;29.728696549211957;62.73378943647538;362.59842407610785;569.6399999999999;360.0
2123848.0;0.001671125904743741;0.0032646993625324756;0.3681296696117928;29.700615934599973;61.99260379957339;377.3717316352969;602.16;370.0
2123858.0;0.001868672196413953;0.003508943078826244;0.36537659596011773;29.65732322978473;61.53030271959452;388.59842114807986;626.23;370.0
2123868.0;0.0019306386191033057;0.0035743934477507865;0.36464170945552904;29.592766266619428;61.4976250520812;393.36886609895436;634.54;370.0
2123878.0;0.001945661193123927;0.0035852565774719637;0.36469771271659224;29.511785546613034;61.55978052712966;395.38821807401695;636.6500000000001;370.0
2123888.0;0.0019116080037292797;0.0035348539601446267;0.36533739535263227;29.435703948001695;61.72995053978177;395.2225861394613;633.5200000000001;370.0
2123898.0;0.0016798809185641732;0.0032289537383667073;0.3687079239916013;29.3379853822546;62.44913155194962;385.9707464515068;608.15;370.0
2123908.0;0.0015456413781608875;0.0030456602411110686;0.37106289916202784;29.239450394102665;62.906942477161984;380.26523051084183;591.9499999999999;370.0
2123918.0;0.0016321710617705923;0.0031660291754130195;0.3703954189684456;29.13925508848073;62.585583224772186;384.3566385352884;600.1800000000001;370.0
2123928.0;0.0017248149920664744;0.003295531259172634;0.369831842817021;29.029732830894922;62.26926202164115;388.23093344146594;608.02;370.0
2123938.0;0.0018277108170548437;0.0034403543290152383;0.3693104484890048;28.914675270417355;61.91483907022015;391.95104448797713;615.77;370.0
2123948.0;0.0019380288208871732;0.0035915836751859625;0.36871375815065804;28.806616004498988;61.59687493244637;395.9862177139835;624.1500000000001;370.0
2123958.0;0.002064228204563237;0.0037638682868485376;0.3680975083006522;28.69323410317188;61.22925461635783;400.1527731294205;633.0;370.0
2123968.0;0.0021892449342139015;0.00393091020499895;0.3675080508670684;28.587938745530604;60.89578551031069;404.3187431508891;641.56;370.0
2123978.0;0.002269326620914433;0.004042519298507761;0.36750967108208216;28.475410486895896;60.69295257433728;406.3916116346435;645.25;370.0
2123988.0;0.002348493050561488;0.004152699764169921;0.36734415618285554;28.4025593249176;60.44909711897495;408.68105021956995;649.3299999999999;370.0
2123998.0;0.0024013157509581726;0.004221735353192532;0.36681707014340625;28.414115914085365;60.08596284298958;411.11659787069055;653.7700000000001;370.0
2124008.0;0.002450705942944943;0.004285216837645564;0.3661085070243948;28.46382811393453;59.6739915515672;413.7510161952417;658.7000000000002;370.0
2124018.0;0.0025028658456574277;0.004353765920808592;0.36542105344924125;28.51401613335058;59.26211238072838;416.27032904792185;663.49;370.0
2124028.0;0.002550772368693384;0.004414787692992786;0.36471194397117723;28.56996193177072;58.857470665937754;418.93056397055875;668.34;370.0
2124038.0;0.0026045334089742976;0.004484774294951218;0.364028500673716;28.620747814544167;58.45269908865217;421.46611116392705;673.17;370.0
2124048.0;0.002652259692880829;0.004546590162233044;0.3633786123859635;28.673345005804922;58.06111902718362;423.9097759853917;677.63;370.0
2124058.0;0.002679131395760455;0.00458493615786878;0.3629631965670847;28.720703308970435;57.71576854663367;425.5457823576177;680.0999999999999;370.0
2124068.0;0.002706144118364661;0.00462272551270587;0.36251031429373326;28.772466040471343;57.366098863879145;427.283253359145;682.8199999999999;370.0
2124078.0;0.0028089923763916893;0.004753380008508546;0.36152490490711003;28.821341410661827;56.88943370726053;431.10077044978556;690.81;370.0
2124088.0;0.0029322804104327605;0.0049023238453577275;0.3603536404291201;28.868351724499192;56.42310556717928;435.7867823903738;700.6500000000001;370.0
2124098.0;0.0030423835285186248;0.005039456638166828;0.35944068881202973;28.905374200268728;55.97158189185259;439.53124494791723;708.4599999999999;370.0
2124108.0;0.0030718619554121;0.005078385905057089;0.35907489938251963;28.93922507203494;55.687423925451256;441.2205559444768;711.0600000000001;370.0
