ID_bati;Typologie;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;Classe de sensibilité;Classe de dommage;Vulnérablité;Settlement max;Tilt max;Esp h max;Classe de dommage base;Vulnérablité base;Settlement max base;Tilt max base;Esp h max base
94081CJ0069_01;building;None;None;None;None;2150917.49382;2150929.22305;-34.0118165161;-22.1330665998;1.0;1.0;1.0;2.12103119253;0.340039003591;0.199311588541;1.0;1.0;2.12103119253;0.340039003591;0.199311588541
94081CJ0070_01;building;None;None;None;None;2150910.65054;2150922.08515;-25.509753107;-12.3159065451;1.0;1.0;1.0;7.73683644435;0.798191438221;0.215802801446;1.0;1.0;7.73683644435;0.798191438221;0.215802801446
94081CJ0258_02;building;None;None;None;None;2150920.29882;2150928.44974;41.5833283295;49.136867978;1.0;1.0;1.0;0.0396999803532;0.00978498328709;0.0140464319327;1.0;1.0;0.0396999803532;0.00978498328709;0.0140464319327
94081CJ0066_02;building;None;None;None;None;2150937.04759;2150948.12388;-56.5213241793;-45.4498752984;1.0;1.0;1.0;0.0138221205547;0.00372778163329;0.00621507016771;1.0;1.0;0.0138221205547;0.00372778163329;0.00621507016771
94081CJ0067_01;building;None;None;None;None;2150931.69839;2150942.70762;-50.4563185671;-39.5565188601;1.0;1.0;1.0;0.0618160157721;0.0149525243036;0.0210668907892;1.0;1.0;0.0618160157721;0.0149525243036;0.0210668907892
94081DJ0121_02;building;None;None;None;None;2151214.19322;2151214.19322;201.452311978;248.427407864;2.0;1.0;1.0;4.41959953128e-103;1.02863762262e-102;1.4589687021e-101;1.0;1.0;4.46048242701e-103;1.03815289304e-102;1.4724646908e-101
94081DJ0139_01;building;None;None;None;None;2151214.19322;2151214.19322;293.124406687;363.317045191;2.0;1.0;1.0;1.27963538114e-216;4.32388023963e-216;8.64860105495e-215;1.0;1.0;1.30565415784e-216;4.41179752925e-216;8.82445272559e-215
94081DJ0120_01;building;None;None;None;None;2151214.19322;2151214.19322;241.477632858;277.35071778;1.0;1.0;1.0;1.71709929984e-147;4.78432029927e-147;7.87970793309e-146;1.0;1.0;1.7437144893e-147;4.85847768272e-147;8.00184409583e-146
94081DJ0122_01;building;None;None;None;None;2151214.19322;2151214.19322;130.580003441;207.972069009;1.0;1.0;1.0;6.89224393943e-44;1.04579894486e-43;9.28082004259e-43;1.0;1.0;6.99907432383e-44;1.06200892005e-43;9.42467356568e-43
94081DJ0135_01;building;2126372.33453;2126488.78162;-68.9426143254;-54.4309056981;2151214.19322;2151214.19322;101.823063241;148.192429457;2.0;1.0;1.0;0.00190547605965;0.000588044133195;0.00129453276981;1.0;1.0;0.00192605578776;0.000594395190883;0.00130851412229
94081CM0019_02;building;2126936.65894;2126944.96783;112.747938304;121.140725835;2150243.18717;2150250.35125;-1.92953994007;5.12449423351;2.0;1.0;1.0;12.3883395993;0.474692240046;0.505646468423;1.0;1.0;12.3883395993;0.474692240046;0.505646468423
94081CM0022_01;building;2126931.49927;2126941.48618;86.1038987365;103.667973273;2150217.38106;2150232.822;-8.97426569797;2.30865971415;2.0;1.0;1.0;14.4728483291;0.798895117909;0.519482063431;1.0;1.0;14.4728483291;0.798895117909;0.519482063431
94081DJ0090_01;building;2126371.00777;2126496.96925;-19.3980781757;-5.14523054414;2151214.19322;2151214.19322;54.4580061726;128.99101664;1.0;1.0;1.0;21.0274096179;1.40101381784;0.717954391645;1.0;1.0;21.2802141975;1.40101381784;0.717954391645
94028BF0283_05;building;2123558.58371;2123730.5608;-211.733269797;-12.6698898098;None;None;None;None;2.0;1.0;1.0;7.1524762885;0.462820281046;0.133402977109;1.0;1.0;7.1524762885;0.462820281046;0.133402977109
94081CI0008_01;building;2126885.47628;2126932.02584;-33.0707503376;-9.043246783;2150125.17008;2150150.28302;-90.4016580602;-47.9837157452;1.0;1.0;1.0;16.8112364604;1.27710385399;0.400408362385;1.0;1.0;16.8112364604;1.27710385399;0.400408362385
94081CI0010_01;building;2126889.44266;2126919.17797;-20.5040762154;-0.175534958666;2150131.12613;2150149.60398;-72.1777370321;-42.837789974;1.0;2.1;1.0;23.4102014157;1.25541835132;1.00010109952;2.1;1.0;23.4102014157;1.25541835132;1.00010109952
94081CI0011_01;building;2126894.02186;2126908.82147;-3.81289113737;7.98454083302;2150138.01886;2150149.70056;-50.5555640726;-38.3269927616;1.0;2.1;1.0;23.4141190944;1.1879921939;1.00060333309;2.1;1.0;23.4141190944;1.1879921939;1.00060333309
94081CI0012_01;building;2126895.45141;2126918.30927;5.51474516574;17.2421853897;2150143.30512;2150158.91796;-51.4094173524;-31.4969108907;1.0;1.0;1.0;20.5353740889;1.2554184785;0.649838704632;1.0;1.0;20.5353740889;1.2554184785;0.649838704632
94081CI0016_01;building;2126947.675;2126957.71827;18.942118274;35.5716273512;2150182.96724;2150193.83018;-68.31514554;-54.1030224906;1.0;1.0;1.0;4.47899556014;0.583766962123;0.275131180073;1.0;1.0;4.47899556014;0.583766962123;0.275131180073
94081CI0178_02;building;2126527.84025;2126549.39659;-56.6747190796;-49.4703226752;2151214.19322;2151214.19322;172.220786974;193.445249139;2.0;1.0;1.0;0.00323346328406;0.00102726102317;0.00220235408604;1.0;1.0;0.00325555469463;0.00103427939419;0.00221740083439
94028BC0255_03;building;2122919.52648;2122941.32579;-34.6793347018;-13.1029780299;None;None;None;None;1.0;2.1;1.0;16.355839016;1.90490436096;0.670943979473;2.1;1.0;16.355839016;1.90490436096;0.670943979473
94028BC0255_05;building;2122915.74494;2122932.82512;-52.3868125836;-36.2713409857;None;None;None;None;1.0;1.0;1.0;0.113440708565;0.0280812197482;0.0423750739502;1.0;1.0;0.113440708565;0.0280812197482;0.0423750739502
94028BE0523_01;building;2123087.04406;2123177.22953;61.8125424683;132.067828869;None;None;None;None;1.0;1.0;1.0;0.000190475143962;5.87508106955e-05;0.00014068118713;1.0;1.0;0.000190475143962;5.87508106955e-05;0.00014068118713
94028BE0516_01;building;2123129.61308;2123175.32896;5.73823320594;47.7201521772;None;None;None;None;1.0;1.0;1.0;7.70591588465;0.48418753998;0.195237152944;1.0;1.0;7.70591588465;0.48418753998;0.195237152944
94028BE0518_01;building;2123277.47613;2123361.32549;-45.5471825181;48.1994154544;None;None;None;None;1.0;1.0;1.0;6.7184924497;0.334159295905;0.226553334397;1.0;1.0;6.7184924497;0.334159295905;0.226553334397
94028BE0493_01;building;2123342.00898;2123359.00932;-5.40135664299;10.5726277402;None;None;None;None;1.0;1.0;1.0;6.64867208064;0.320246037036;0.218492810012;1.0;1.0;6.64867208064;0.320246037036;0.218492810012
94028BE0534_01;building;2123391.87935;2123423.80354;-90.3302094201;-39.5324610912;None;None;None;None;2.0;1.0;1.0;0.163876187668;0.031011659219;0.0367617102432;1.0;1.0;0.163876187668;0.031011659219;0.0367617102432
94028BE0188_01;building;2123415.76811;2123437.85007;-35.2588114561;-13.1488613607;None;None;None;None;2.0;1.0;1.0;6.8229610819;0.569562098541;0.146739649168;1.0;1.0;6.8229610819;0.569562098541;0.146739649168
94002AE0083_01;building;2124861.91698;2124872.94284;20.0106505771;32.7125994847;None;None;None;None;1.0;1.0;1.0;2.4171392224;0.18696401653;0.0537416130611;1.0;1.0;2.4171392224;0.18696401653;0.0537416130611
940280N0125_02;building;2122154.11306;2122183.15212;-33.4636864401;3.92214847795;None;None;None;None;3.0;2.1;2.0;10.0947694117;0.458582242428;0.361949397579;2.1;2.0;10.0947694117;0.458582242428;0.361949397579
940280N0125_01;building;2122186.2901;2122218.32048;-46.942234548;-4.91950451679;None;None;None;None;3.0;1.0;2.0;9.45190851619;0.464713332641;0.287858731547;1.0;2.0;9.45190851619;0.464713332641;0.287858731547
94028BF0273_05;building;2123715.68561;2123749.38892;-40.4742629227;-9.03806132983;None;None;None;None;3.0;1.0;2.0;7.14915273956;0.381020614073;0.0964422140717;1.0;2.0;7.14915273956;0.381020614073;0.0964422140717
94028BF0234_01;building;2123817.92061;2123836.97796;-19.4361935007;16.3833965743;None;None;None;None;1.0;1.0;1.0;9.69350851854;0.382776571666;0.29754372231;1.0;1.0;9.69350851854;0.382776571666;0.29754372231
94002AF0051_01;building;2124610.01585;2124623.44403;-19.227101372;-3.43482957413;None;None;None;None;1.0;1.0;1.0;4.20131054159;0.15471239814;0.111502304348;1.0;1.0;4.20131054159;0.15471239814;0.111502304348
94028BC0310_06;building;2122303.05454;2122707.27965;-246.862143165;-29.9625250342;None;None;None;None;3.0;1.0;2.0;0.872172806022;0.131248621255;0.0877410587725;1.0;2.0;0.872172806022;0.131248621255;0.0877410587725
94028BC0117_01;building;2122625.53826;2122685.52069;7.65077432138;60.8182657456;None;None;None;None;2.0;2.1;2.0;11.8386363532;1.10968614472;0.269542280805;2.1;2.0;12.1977109282;1.12042554685;0.272605962337
94028BC0259_01;building;2122732.20585;2122758.28009;-26.8505353637;-8.37889525855;None;None;None;None;2.0;1.0;1.0;9.85594941507;0.835437275472;0.266831678311;1.0;1.0;9.85594941507;0.835437275472;0.266831678311
94002AE0084_01;building;2124854.03985;2124861.16631;17.6781470928;32.1036007996;None;None;None;None;1.0;1.0;1.0;2.68613928781;0.18922460032;0.0534890529633;1.0;1.0;2.68613928781;0.18922460032;0.0534890529633
94002AE0091_01;building;2124856.99268;2124866.05078;-47.8004056914;-26.3674871597;None;None;None;None;1.0;1.0;1.0;1.45945986153;0.140970192667;0.0667387166808;1.0;1.0;1.45945986153;0.140970192667;0.0667387166808
94002AE0101_01;building;2124855.16909;2124867.11289;-14.9996290109;-3.85178947709;None;None;None;None;2.0;1.0;1.0;5.02052651218;0.198023587707;0.116779453589;1.0;1.0;5.02052651218;0.198023587707;0.116779453589
94002AJ0086_01;building;2125022.18222;2125030.37969;-9.08941498577;2.49547316896;None;None;None;None;1.0;1.0;1.0;7.22099504073;0.234694755012;0.17706044678;1.0;1.0;7.22099504073;0.234694755012;0.17706044678
94002AJ0085_02;building;2125030.98237;2125050.16583;-44.7614157806;-15.462916572;None;None;None;None;3.0;1.0;2.0;4.57993224964;0.282374751277;0.0866249698993;1.0;2.0;4.57993224964;0.282374751277;0.0866249698993
94002AJ0101_01;building;2125035.36361;2125050.20537;-4.98082314496;8.26867822717;None;None;None;None;2.0;1.0;1.0;7.2209953777;0.220966130337;0.177060470338;1.0;1.0;7.2209953777;0.220966130337;0.177060470338
94002AJ0085_03;building;2125043.06255;2125058.96835;-29.9883083504;-10.5705302585;None;None;None;None;3.0;1.0;2.0;5.68268329898;0.275491099068;0.0778230596822;1.0;2.0;5.68268329898;0.275491099068;0.0778230596822
94002AJ0131_01;building;2125087.50361;2125126.29096;38.5041371704;92.6089341485;None;None;None;None;1.0;1.0;1.0;0.603982659197;0.0787606232537;0.0605950433102;1.0;1.0;0.603982659197;0.0787606232537;0.0605950433102
94002AJ0014_01;building;2125125.91973;2125139.20944;40.169066746;52.8405347174;None;None;None;None;2.0;1.0;1.0;0.343198425442;0.0465886366523;0.0408388875679;1.0;1.0;0.343198425442;0.0465886366523;0.0408388875679
94002AJ0016_01;building;2125130.32807;2125169.36301;14.2847882486;44.3955004319;None;None;None;None;1.0;1.0;1.0;6.48322597208;0.46709295146;0.10221871323;1.0;1.0;6.53410010952;0.468173913724;0.102335758044
94002AJ0061_01;building;2125162.69568;2125178.6357;-55.2930932436;-39.5504413773;None;None;None;None;1.0;1.0;1.0;0.413179486047;0.060180743656;0.0538904608652;1.0;1.0;0.413179486047;0.060180743656;0.0538904608652
94002AJ0062_01;building;2125155.47108;2125171.75374;-62.5102469492;-46.4763794839;None;None;None;None;1.0;1.0;1.0;0.141306218375;0.0231885979189;0.0264776232717;1.0;1.0;0.141306218375;0.0231885979189;0.0264776232717
94002AJ0059_01;building;2125175.5068;2125195.50364;-41.2512154131;-21.1955920532;None;None;None;None;1.0;1.0;1.0;3.75975738392;0.360573276029;0.112920846599;1.0;1.0;3.78924619149;0.363516001131;0.113842420747
94002AJ0059_02;building;2125166.47941;2125185.48922;-31.4884146376;-11.7697041334;None;None;None;None;1.0;1.0;1.0;7.77502026047;0.464694761122;0.112738081;1.0;1.0;7.83852006688;0.468489995911;0.113658830539
94002AJ0060_01;building;2125169.56449;2125185.50901;-48.2571358147;-32.4978718765;None;None;None;None;1.0;1.0;1.0;1.04135471649;0.135340704857;0.0901557241991;1.0;1.0;1.04961662102;0.136414471524;0.090900698125
94002AK0073_01;building;2125208.92889;2125265.99455;-69.3599091679;-41.6765605558;None;None;None;None;1.0;1.0;1.0;0.271546797168;0.0423430257592;0.0421324664689;1.0;1.0;0.271546797168;0.0423430257592;0.0421324664689
94081DI0027_15;building;2125449.78532;2125463.57931;94.8266887971;107.216001009;None;None;None;None;2.0;1.0;1.0;4.90905126461e-07;1.63086374601e-07;4.93866614936e-07;1.0;1.0;5.45013986325e-07;1.81062185635e-07;5.48301897883e-07
94081DI0027_13;building;2125461.97879;2125474.80572;78.7186557369;91.0570928389;None;None;None;None;2.0;1.0;1.0;6.90360813336e-05;1.94697614281e-05;4.82716809302e-05;1.0;1.0;7.6645420591e-05;2.1615769966e-05;5.35923131218e-05
94081DI0027_16;building;2125472.67489;2125482.56379;120.332249314;129.730905252;None;None;None;None;2.0;1.0;1.0;3.67513124736e-11;1.5175302547e-11;5.90147419865e-11;1.0;1.0;4.08021392205e-11;1.68479644824e-11;6.55195027476e-11
94081DI0027_17;building;2125481.10867;2125514.5231;123.621947658;145.044741448;None;None;None;None;2.0;1.0;1.0;9.28630511437e-12;3.93193220793e-12;1.57251587232e-11;1.0;1.0;1.03098661957e-11;4.36532016289e-12;1.74584272589e-11
94081DI0026_01;building;2125577.1656;2125581.98136;-27.0347377572;-22.2584994317;None;None;None;None;2.0;1.0;1.0;5.48975106186;0.591594554843;0.245806995268;1.0;1.0;5.73224675485;0.617726729131;0.256664889732
94081DI0027_01;building;2125499.24141;2125565.69453;47.5769666206;111.940134985;None;None;None;None;2.0;1.0;1.0;0.111828018511;0.0208548567499;0.0289403889546;1.0;1.0;0.113148568083;0.0211560955843;0.0298503238979
94081DI0027_18;building;2125521.59471;2125566.06418;146.507467361;173.633392671;None;None;None;None;2.0;1.0;1.0;2.97519360861e-16;1.47419089424e-16;6.9998284822e-16;1.0;1.0;2.97519360861e-16;1.47419089424e-16;6.9998284822e-16
94081DI0027_19;building;2125572.00837;2125595.40582;128.99816251;152.329761613;None;None;None;None;2.0;1.0;1.0;1.06661922733e-12;4.68716374887e-13;1.9519202061e-12;1.0;1.0;1.06661922733e-12;4.68716374887e-13;1.9519202061e-12
94081DI0027_20;building;2125595.53445;2125618.86894;113.014115638;136.307999355;None;None;None;None;2.0;1.0;1.0;7.97826394779e-10;3.10054483833e-10;1.12529434424e-09;1.0;1.0;7.97826394779e-10;3.10054483833e-10;1.12529434424e-09
94046BH0029_01;building;2124053.54039;2124148.49553;-5.24081959676;83.902241813;None;None;None;None;1.0;1.0;1.0;9.87574080467;0.344495392261;0.261747372169;1.0;1.0;9.87574080467;0.344495392261;0.261747372169
94046BH0033_01;building;2124060.65504;2124110.64275;-112.04008087;-69.3085202731;None;None;None;None;3.0;1.0;2.0;0.0226450288699;0.00356379134319;0.00553658106175;1.0;2.0;0.0226450288699;0.00356379134319;0.00553658106175
94046BH0037_01;building;2124077.27576;2124139.96217;-79.4905056215;-16.1623853586;None;None;None;None;3.0;1.0;2.0;6.60750515048;0.343918980921;0.104511547689;1.0;2.0;6.60750515048;0.343918980921;0.104511547689
94046BH0037_02;building;2124133.66877;2124155.69233;-52.7652415236;-22.7357284674;None;None;None;None;3.0;1.0;2.0;4.65802888843;0.308038684186;0.102286755153;1.0;2.0;4.65802888843;0.308038684186;0.102286755153
94046BH0037_03;building;2124117.38459;2124137.80799;-77.0815021018;-48.8818923379;None;None;None;None;3.0;1.0;2.0;0.386658318594;0.0464249360293;0.0464609018808;1.0;2.0;0.386658318594;0.0464249360293;0.0464609018808
94046BH0042_02;building;2124190.40806;2124226.36225;21.8210753772;56.941554868;None;None;None;None;1.0;1.0;1.0;4.79192045637;0.309379750352;0.0828189044836;1.0;1.0;4.79192045637;0.309379750352;0.0828189044836
94046BH0036_03;building;2124195.52094;2124240.06819;-131.480335785;-71.4290733013;None;None;None;None;3.0;1.0;2.0;0.0156072921379;0.00251081088556;0.00404118508575;1.0;2.0;0.0156072921379;0.00251081088556;0.00404118508575
94046BH0038_01;building;2124195.15829;2124234.00979;-42.8569007691;3.24341292851;None;None;None;None;1.0;1.0;1.0;9.73984953096;0.320173859956;0.207016992078;1.0;1.0;9.73984953096;0.320173859956;0.207016992078
94046BI0001_01;building;2124268.32015;2124291.74369;9.82418083831;79.4927631582;None;None;None;None;3.0;1.0;2.0;7.74613030574;0.313192831464;0.135120552555;1.0;2.0;7.74613030574;0.313192831464;0.135120552555
94046BI0001_02;building;2124274.93665;2124297.78586;-69.5489146088;0.716889510802;None;None;None;None;3.0;1.0;2.0;9.19285282954;0.315483603217;0.240022095915;1.0;2.0;9.19285282954;0.315483603217;0.240022095915
94046BI0001_03;building;2124285.20579;2124438.93143;-74.1578670004;89.8848025904;None;None;None;None;2.0;1.0;1.0;9.21697616661;0.31732226837;0.241471640294;1.0;1.0;9.21697616661;0.31732226837;0.241471640294
94028BC0310_02;building;2122280.8654;2122312.33353;-71.0990737604;-47.4119602776;None;None;None;None;1.0;1.0;1.0;0.0453167195534;0.00919647251117;0.0138723884928;1.0;1.0;0.0453167195534;0.00919647251117;0.0138723884928
94028BC0310_03;building;2122285.70982;2122350.90157;-101.255198803;-60.3225794693;None;None;None;None;1.0;1.0;1.0;0.00249299969673;0.000612758941854;0.00122410511346;1.0;1.0;0.00249299969673;0.000612758941854;0.00122410511346
94028BC0310_99;building;2122288.81887;2122364.57212;-56.5436058776;20.709235401;None;None;None;None;3.0;2.1;2.0;12.0046238136;0.587581624409;0.417190610685;2.1;2.0;12.0046238136;0.587581624409;0.417190610685
94028BC0310_07;building;2122326.82542;2122358.62772;-79.553708017;-49.0028204309;None;None;None;None;2.0;1.0;1.0;0.032694234414;0.00694152134519;0.0110395392616;1.0;1.0;0.032694234414;0.00694152134519;0.0110395392616
94028BC0310_04;building;2122343.90692;2122411.11776;-113.705865235;-37.4913162531;None;None;None;None;2.0;1.0;1.0;0.231632087022;0.0423270153245;0.0420129461244;1.0;1.0;0.231632087022;0.0423270153245;0.0420129461244
94046BI0001_05;building;2124335.16595;2124368.58142;-27.4592656714;-9.46211582067;None;None;None;None;2.0;1.0;1.0;7.87444373257;0.31732317184;0.142070719207;1.0;1.0;7.87444373257;0.31732317184;0.142070719207
94046BI0025_01;building;2124426.8008;2124481.40473;52.6893266526;125.7250337;None;None;None;None;2.0;1.0;1.0;0.135591006243;0.0193937281109;0.0218408145078;1.0;1.0;0.135591006243;0.0193937281109;0.0218408145078
94046BI0036_01;building;2124435.3892;2124443.28748;14.4374979621;21.8842264479;None;None;None;None;3.0;1.0;2.0;5.02647896335;0.262142645426;0.0418434065212;1.0;2.0;5.02647896335;0.262142645426;0.0418434065212
94028BE0644_01;building;2123475.71363;2123501.78253;-77.3114471521;-37.109796248;None;None;None;None;3.0;1.0;2.0;0.156703503989;0.0279699082502;0.0290526477466;1.0;2.0;0.156703503989;0.0279699082502;0.0290526477466
94028BF0252_02;building;2123537.86242;2123598.87505;8.3155159758;61.7269695955;None;None;None;None;2.0;1.0;1.0;6.08501460114;0.35177542302;0.126601061696;1.0;1.0;6.08501460114;0.35177542302;0.126601061696
94028BF0258_02;building;2123471.21433;2123487.24768;41.294943496;56.3424891441;None;None;None;None;1.0;1.0;1.0;0.0707020430945;0.0136591174498;0.0166372978947;1.0;1.0;0.0707020430945;0.0136591174498;0.0166372978947
94028BF0253_01;building;2123507.94408;2123537.51408;25.876450035;79.4453223507;None;None;None;None;2.0;1.0;1.0;1.75168283633;0.239540257415;0.139858436585;1.0;1.0;1.75168283633;0.239540257415;0.139858436585
94028BF0087_02;building;2123557.26029;2123583.02653;-81.6415743221;-45.795068933;None;None;None;None;3.0;1.0;2.0;0.0419989293407;0.0086806447651;0.0128504754667;1.0;2.0;0.0419989293407;0.0086806447651;0.0128504754667
94028BF0252_01;building;2123560.04476;2123609.76115;4.53337144126;52.0255900708;None;None;None;None;2.0;1.0;1.0;7.10111893268;0.35177653864;0.226456452453;1.0;1.0;7.10111893268;0.35177653864;0.226456452453
94028BF0087_01;building;2123579.7512;2123636.3246;-66.0114514775;-39.7513544266;None;None;None;None;3.0;1.0;2.0;0.25041704165;0.0405568157663;0.0443673963414;1.0;2.0;0.25041704165;0.0405568157663;0.0443673963414
94028BF0283_01;building;2123602.77886;2123642.2572;-42.0688750449;-11.4986921799;None;None;None;None;2.0;1.0;1.0;4.59937505326;0.33583785821;0.080723614867;1.0;1.0;4.59937505326;0.33583785821;0.080723614867
94028BF0210_01;building;2123626.41928;2123660.51955;31.9749086239;82.7917515921;None;None;None;None;1.0;1.0;1.0;0.818011796535;0.112443875896;0.0929819504703;1.0;1.0;0.818011796535;0.112443875896;0.0929819504703
94028BF0283_07;building;2123670.33282;2123679.37294;-11.8958679389;-2.5402641748;None;None;None;None;2.0;1.0;1.0;6.53049043941;0.300400764052;0.175041342763;1.0;1.0;6.53049043941;0.300400764052;0.175041342763
94028BF0283_04;building;2123690.11491;2123703.63579;-71.7135902914;-8.7143698816;None;None;None;None;2.0;1.0;1.0;8.74701256769;0.462824908357;0.163185619335;1.0;1.0;8.74701256769;0.462824908357;0.163185619335
94028BF0157_02;building;2123924.09518;2123969.1918;58.4167525977;103.482473339;None;None;None;None;2.0;1.0;1.0;0.0584700583589;0.00915923312099;0.0121660343594;1.0;1.0;0.0584700583589;0.00915923312099;0.0121660343594
94028BF0159_01;building;2123919.22765;2123969.44691;-43.1860204959;3.5899789444;None;None;None;None;1.0;1.0;1.0;10.4365643639;0.401034133095;0.247787465885;1.0;1.0;10.4365643639;0.401034133095;0.247787465885
94028BF0159_02;building;2123923.57652;2123952.87746;-51.0460608408;-24.7707269474;None;None;None;None;2.0;1.0;1.0;3.40686664847;0.280327223247;0.11754968143;1.0;1.0;3.40686664847;0.280327223247;0.11754968143
94028BF0158_01;building;2123935.08482;2123989.21319;-21.5316340765;34.0595910236;None;None;None;None;1.0;1.0;1.0;10.4365602243;0.401034173477;0.247787180255;1.0;1.0;10.4365602243;0.401034173477;0.247787180255
94046BH0030_02;building;2124039.57992;2124080.93823;-31.5438882854;8.91655135775;None;None;None;None;3.0;2.1;2.0;10.1465548053;0.356030821447;0.270642276339;2.1;2.0;10.1465548053;0.356030821447;0.270642276339
94046BH0031_02;building;2124022.73295;2124067.93683;-58.7370852002;-17.7373373919;None;None;None;None;2.0;1.0;1.0;6.13980402678;0.356941990515;0.110054637778;1.0;1.0;6.13980402678;0.356941990515;0.110054637778
94046BH0053_02;building;2123989.40015;2124030.7677;-75.5329186506;-45.2936773954;None;None;None;None;1.0;1.0;1.0;0.46187740242;0.0564885990884;0.0542785088872;1.0;1.0;0.46187740242;0.0564885990884;0.0542785088872
94046BI0001_04;building;2124330.65604;2124363.44247;31.4557866511;49.5743138171;None;None;None;None;2.0;1.0;1.0;1.91977004242;0.176476421341;0.0961437552383;1.0;1.0;1.91977004242;0.176476421341;0.0961437552383
94002AF0051_02;building;2124608.94551;2124615.22546;-30.5677472419;-20.8014939069;None;None;None;None;1.0;1.0;1.0;1.9209375906;0.140014332211;0.0471636678069;1.0;1.0;1.9209375906;0.140014332211;0.0471636678069
94002AF0054_01;building;2124598.793;2124609.6666;11.5847957337;21.233855925;None;None;None;None;1.0;1.0;1.0;3.2066080994;0.149096464032;0.0443848210613;1.0;1.0;3.2066080994;0.149096464032;0.0443848210613
94002AF0055_01;building;2124588.76138;2124599.52626;13.0270398277;25.4054017578;None;None;None;None;1.0;1.0;1.0;2.97605687124;0.147883544246;0.0421929413988;1.0;1.0;2.97605687124;0.147883544246;0.0421929413988
94002AF0155_01;building;2124586.02126;2124598.38185;-27.9648712478;-17.4565095945;None;None;None;None;2.0;1.0;1.0;2.52282217016;0.161074373291;0.0423635713599;1.0;1.0;2.52282217016;0.161074373291;0.0423635713599
94002AF0156_01;building;2124597.74094;2124610.06806;-27.0252665868;-17.250464318;None;None;None;None;1.0;1.0;1.0;2.22302660595;0.138996945677;0.0396928470305;1.0;1.0;2.22302660595;0.138996945677;0.0396928470305
94002AF0034_01;building;2124708.12685;2124726.60981;-19.5663165022;-8.50711083893;None;None;None;None;2.0;1.0;1.0;4.08356828446;0.169858595546;0.0822050555408;1.0;1.0;4.08356828446;0.169858595546;0.0822050555408
94002AF0035_01;building;2124713.29204;2124725.63817;-27.921659509;-17.7124593234;None;None;None;None;2.0;1.0;1.0;2.34673392449;0.152820147719;0.0403563502435;1.0;1.0;2.34673392449;0.152820147719;0.0403563502435
94002AF0031_01;building;2124721.46499;2124737.61062;29.458618436;36.2338236125;None;None;None;None;1.0;1.0;1.0;0.897877359112;0.0876932904595;0.0407956520752;1.0;1.0;0.897877359112;0.0876932904595;0.0407956520752
94002AF0033_01;building;2124722.39551;2124733.08021;-1.44583160557;7.00714141299;None;None;None;None;1.0;1.0;1.0;4.88317319564;0.120063312805;0.136249252036;1.0;1.0;4.88317319564;0.120063312805;0.136249252036
94002AF0125_01;building;2124717.22095;2124728.00033;-9.69420386241;0.644515878347;None;None;None;None;1.0;1.0;1.0;4.60311781877;0.142801739335;0.120680299486;1.0;1.0;4.60311781877;0.142801739335;0.120680299486
94002AF0134_01;building;2124723.62168;2124736.87129;26.0496218654;31.4302120316;None;None;None;None;1.0;1.0;1.0;1.26472237454;0.111808202945;0.0455106763129;1.0;1.0;1.26472237454;0.111808202945;0.0455106763129
94002AE0174_01;building;2124782.15545;2124800.01778;-38.2271845558;-19.9340513169;None;None;None;None;1.0;1.0;1.0;2.11397476573;0.149875072364;0.0492333615167;1.0;1.0;2.11397476573;0.149875072364;0.0492333615167
94002AE0175_01;building;2124807.82748;2124830.86076;-39.4129402669;-10.6704138791;None;None;None;None;1.0;1.0;1.0;3.90502386582;0.200644265529;0.052034180613;1.0;1.0;3.90502386582;0.200644265529;0.052034180613
94002AE0087_01;building;2124830.41684;2124841.37937;14.4433920098;23.6550793083;None;None;None;None;1.0;1.0;1.0;2.92470461475;0.180064826417;0.048013187739;1.0;1.0;2.92470461475;0.180064826417;0.048013187739
94002AE0088_02;building;2124824.08744;2124827.45856;9.32704949653;17.4397924491;None;None;None;None;1.0;1.0;1.0;3.79322105044;0.180539380447;0.0705672413706;1.0;1.0;3.79322105044;0.180539380447;0.0705672413706
94002AE0088_01;building;2124825.54778;2124831.62738;9.66226420112;26.7218275868;None;None;None;None;1.0;1.0;1.0;3.73979282694;0.180539389422;0.0664424151484;1.0;1.0;3.73979282694;0.180539389422;0.0664424151484
94002AE0099_01;building;2124836.35715;2124846.36314;-14.7093420272;-4.71124252121;None;None;None;None;1.0;1.0;1.0;5.05057883038;0.204016382922;0.135815308469;1.0;1.0;5.05057883038;0.204016382922;0.135815308469
94028BC0310_05;building;2122396.26168;2122453.89527;-107.836906585;-30.8454583767;None;None;None;None;2.0;1.0;1.0;0.663748319783;0.109185922857;0.0813281315769;1.0;1.0;0.663748319783;0.109185922857;0.0813281315769
94028BC0276_01;building;2122434.88009;2122632.30071;7.65077432138;97.2514864102;None;None;None;None;2.0;2.1;2.0;10.6999995271;1.05539543706;0.362793930086;2.1;2.0;10.7975227603;1.098449022;0.362793930086
94028BC0281_01;building;2122430.17769;2122492.00013;15.2067215055;47.4668531758;None;None;None;None;3.0;2.1;2.0;5.47509355887;0.694622952663;0.207789224167;2.1;2.0;5.47509355887;0.694622952663;0.207789224167
