PK;bldg_code;vulnerability;sc_lev;damage_class;settlement_max;tilt_max;esp_h_max
2150170.0;94081CL0140_02;1.0;2.0;1.0;0.0014919358589548643;0.00025924339725747717;0.00018519159501763162
2150170.0;94081CH0162_01;1.0;2.0;1.0;4.540655914466344e-14;2.488847531854172e-14;9.599009573592109e-14
2150170.0;94081CH0313_01;1.0;1.0;1.0;3.1025560352428577e-13;1.6363891230549477e-13;6.043578159478458e-13
2150170.0;94081CI0008_01;1.0;1.0;1.0;2.3904839418670144e-06;7.599342589151077e-07;1.505793393840655e-06
2150170.0;94081CI0009_01;1.0;1.0;1.0;3.0839721052371872e-09;1.2857342848599004e-09;3.664174584237214e-09
2150170.0;94081CI0010_01;1.0;1.0;1.0;1.1315088197436517e-05;3.279300393413333e-06;5.706803877134347e-06
2150170.0;94081CI0011_01;1.0;1.0;1.0;3.975663311873797e-05;1.0545571818624089e-05;1.6095027766773744e-05
2150170.0;94081CI0012_01;1.0;1.0;1.0;0.00021399916668734972;4.8815189743152294e-05;5.8476845366369524e-05
2150170.0;94081CI0014_01;1.0;1.0;1.0;9.259633805485343e-07;3.085917423252654e-07;6.457709280686528e-07
2150170.0;94081CI0015_01;1.0;1.0;1.0;4.560948459111954e-08;1.734078362344072e-08;4.360802011136362e-08
2150170.0;94081CI0016_01;1.0;1.0;1.0;3.03612807814501e-07;1.0665287254574584e-07;2.414192369963004e-07
2150170.0;94081CI0019_01;1.0;1.0;1.0;0.0023449726068412004;0.0003739178320829119;0.00018479206327840956
2150170.0;94081CI0019_02;1.0;1.0;1.0;0.00014097541453403375;3.345758866942842e-05;4.282031276453403e-05
2150170.0;94081CI0020_01;1.0;2.0;1.0;0.0027093267497568245;0.00040493906654817777;0.00020262112760429833
2150170.0;94081CI0021_01;1.0;1.0;1.0;0.005774631023111537;0.0006232826856635927;0.0002001958811505349
2150170.0;94081CI0022_01;1.0;1.0;1.0;0.01110355591525826;0.0006511778566700801;0.0004647747393626673
2150170.0;94081CI0025_01;1.0;1.0;1.0;0.000427033809501969;9.052256273223817e-05;8.706286730459518e-05
2150170.0;94081CI0026_01;1.0;1.0;1.0;0.00011759464990452715;2.855575465492881e-05;3.572287266960481e-05
2150170.0;94081CI0027_01;1.0;1.0;1.0;7.401869618753431e-06;2.2053328869797134e-06;3.89868401297066e-06
2150170.0;94081CI0109_01;1.0;1.0;1.0;0.00032416684032594227;7.099318605512643e-05;7.292072746250947e-05
2150170.0;94081CI0110_01;1.0;1.0;1.0;0.0008815954031564917;0.00016919859814230876;0.00013162600786648261
2150170.0;94081CI0191_08;1.0;1.0;1.0;0.011828885059149037;0.0006759071549192342;0.0005222438209682211
2150170.0;94081CI0273_01;1.0;1.0;1.0;0.009613223476642455;0.0007126099938588832;0.00019430089712914268
2150170.0;94081CI0275_01;1.0;1.0;1.0;0.011005903241063132;0.0007126099666918486;0.00032356133333534824
2150170.0;94081CI0275_02;1.0;1.0;1.0;0.006695051330733823;0.0006473876386519646;0.00019482591956681986
2150170.0;94081CI0277_01;1.0;1.0;1.0;0.012334457046500767;0.0007126100528206765;0.00045811072897159887
2150180.0;94081CL0140_02;1.0;2.0;1.0;0.0017564166439770833;0.0002981559234639217;0.0002079851452921356
2150180.0;94081CH0162_01;1.0;2.0;1.0;9.573706888476072e-14;5.11826504403823e-14;1.94295185915766e-13
2150180.0;94081CH0313_01;1.0;1.0;1.0;5.991361523840496e-13;3.0823651657047745e-13;1.1204278609879e-12
2150180.0;94081CI0009_01;1.0;1.0;1.0;4.7008747373636035e-09;1.912658571308445e-09;5.354540076088043e-09
2150180.0;94081CI0012_01;1.0;1.0;1.0;0.0002609720158500165;5.8173331955066334e-05;6.83681136436677e-05
2150180.0;94081CI0014_01;1.0;1.0;1.0;1.2370865022129842e-06;4.0259063162039946e-07;8.274221844730333e-07
2150180.0;94081CI0015_01;1.0;1.0;1.0;6.826996998593994e-08;2.533720702243551e-08;6.260736583498877e-08
2150180.0;94081CI0016_01;1.0;1.0;1.0;4.197965706225463e-07;1.4397379141239218e-07;3.20507255541846e-07
2150180.0;94081CI0019_01;1.0;1.0;1.0;0.002728994124871306;0.00042498854372273226;0.00020427102366051282
2150180.0;94081CI0019_02;1.0;1.0;1.0;0.000167991639211871;3.895933239036235e-05;4.8936182690752616e-05
2150180.0;94081CI0020_01;1.0;2.0;1.0;0.003016887082956304;0.0004402714071273352;0.0002144047710517767
2150180.0;94081CI0021_01;1.0;1.0;1.0;0.0062754013554313995;0.0006604538019270233;0.00021061663481517434
2150180.0;94081CI0022_01;1.0;1.0;1.0;0.011863333545065398;0.0006858349157488965;0.0004897512733036063
2150180.0;94081CI0025_01;1.0;1.0;1.0;0.0005120551522478101;0.00010608182851916094;9.989191977291703e-05
2150180.0;94081CI0026_01;1.0;1.0;1.0;0.00014519899150400003;3.4456237964553854e-05;4.2258690919808726e-05
2150180.0;94081CI0027_01;1.0;1.0;1.0;9.73890736817647e-06;2.834331766503302e-06;4.918676042583052e-06
2150180.0;94081CI0109_01;1.0;1.0;1.0;0.00039114628788925897;8.37180282762862e-05;8.422286137300474e-05
2150180.0;94081CI0110_01;1.0;1.0;1.0;0.001039839742982964;0.00019501848412731304;0.00014831853427325445
2150180.0;94081CI0191_08;1.0;1.0;1.0;0.013116363133341377;0.0007392789528665994;0.0005702737267139893
2150180.0;94081CI0273_01;1.0;1.0;1.0;0.0107078889557214;0.0007775815001436267;0.00021828909557890767
2150180.0;94081CI0275_01;1.0;1.0;1.0;0.012214546011923027;0.0007775814800251204;0.0003568160367053679
2150180.0;94081CI0275_02;1.0;1.0;1.0;0.007248663547000609;0.0006831703564707961;0.00020294099439942205
2150180.0;94081CI0277_01;1.0;1.0;1.0;0.013646039775727327;0.0007775809568046155;0.000500060981466024
2150190.0;94081CL0140_02;1.0;2.0;1.0;0.0016477787764982135;0.00027308518396676213;0.000185889017663326
2150190.0;94081CM0022_01;1.0;2.0;1.0;0.012261838671993278;0.00068271456517165;0.00044326384107783607
2150190.0;94081CM0024_02;1.0;1.0;1.0;0.0019690830644052315;0.0003087396868964645;0.00018527616239240416
2150190.0;94081CH0162_01;1.0;2.0;1.0;1.5973127869756218e-13;8.323416729651218e-14;3.109240323760253e-13
2150190.0;94081CH0313_01;1.0;1.0;1.0;9.875140353804117e-13;4.952230566067228e-13;1.7713083407101822e-12
2150190.0;94081CI0009_01;1.0;1.0;1.0;6.240109724011203e-09;2.476202342462174e-09;6.8079354903622025e-09
2150190.0;94081CI0014_01;1.0;1.0;1.0;1.4293814524415266e-06;4.5395312231562677e-07;9.160474867181711e-07
2150190.0;94081CI0015_01;1.0;1.0;1.0;8.172243293768931e-08;2.9587389638166025e-08;7.181660462334133e-08
2150190.0;94081CI0016_01;1.0;1.0;1.0;4.951446489697976e-07;1.656884477477805e-07;3.626479430895882e-07
2150190.0;94081CI0019_01;1.0;1.0;1.0;0.0025381895317688244;0.00038579476486848535;0.0001801729161645033
2150190.0;94081CI0019_02;1.0;1.0;1.0;0.0001723627751675542;3.9036550071949237e-05;4.810465923117414e-05
2150190.0;94081CI0020_01;1.0;2.0;1.0;0.0028918539523275734;0.00041180630856284104;0.0001952617323344771
2150190.0;94081CI0021_01;1.0;1.0;1.0;0.0059282781547442985;0.0006079852292545128;0.00019258493024505155
2150190.0;94081CI0022_01;1.0;1.0;1.0;0.011019090414366745;0.000627768814342789;0.000448551462913291
2150190.0;94081CI0025_01;1.0;1.0;1.0;0.0004987395750701633;0.00010091546732761972;9.299568047865675e-05
2150190.0;94081CI0026_01;1.0;1.0;1.0;0.00014564114312272866;3.375348958730594e-05;4.05694976861583e-05
2150190.0;94081CI0109_01;1.0;1.0;1.0;0.0003833732153182056;8.014270331700872e-05;7.893406506641616e-05
2150190.0;94081CI0110_01;1.0;1.0;1.0;0.0009961873466413386;0.00018245648534838085;0.00013558523904433212
2150190.0;94081CI0191_08;1.0;1.0;1.0;0.01177837851424013;0.0006546503096601841;0.0005042088898212107
2150190.0;94081CI0273_01;1.0;1.0;1.0;0.009686844966409654;0.0006889161362412859;0.00019902390971446657
2150190.0;94081CI0275_01;1.0;1.0;1.0;0.011009850322117215;0.0006889160124062425;0.00031949821079410855
2150190.0;94081CI0275_02;1.0;1.0;1.0;0.006822343121830967;0.0006263118919926997;0.0001833828356092083
2150200.0;94081CL0140_02;1.0;2.0;1.0;0.0015983474005928312;0.000258743666233089;0.0001718893947688559
2150200.0;94081CM0022_01;1.0;2.0;1.0;0.010607505784574308;0.0005809802804539932;0.0003783518075837961
2150200.0;94081CM0024_01;1.0;2.0;1.0;0.003452128988817016;0.0004422278523251488;0.00017535733979801677
2150200.0;94081CM0024_02;1.0;1.0;1.0;0.0019254755818290839;0.00029484174745686876;0.00017235213666423518
2150200.0;94081CM0025_01;1.0;2.0;1.0;0.0010431670415838575;0.00018227934444776193;0.00014249779403151857
2150200.0;94081CH0162_01;1.0;2.0;1.0;2.6857399431773334e-13;1.3649618914089103e-13;5.018680314780339e-13
2150200.0;94081CH0313_01;1.0;1.0;1.0;1.5972565561839944e-12;7.812801796445546e-13;2.7504046135838226e-12
2150200.0;94081CI0014_01;1.0;1.0;1.0;1.5444838791697052e-06;4.78971478841159e-07;9.492422294606476e-07
2150200.0;94081CI0015_01;1.0;1.0;1.0;9.320905335028242e-08;3.294042510177566e-08;7.856241136633114e-08
2150200.0;94081CI0016_01;1.0;1.0;1.0;5.82562649320499e-07;1.9032021280460486e-07;4.096560269288032e-07
2150200.0;94081CI0019_01;1.0;1.0;1.0;0.002276094743212719;0.00033782340886521546;0.00015332311425206245
2150200.0;94081CI0019_02;1.0;1.0;1.0;0.0001773834889180095;3.9254170187762416e-05;4.746751800666413e-05
2150200.0;94081CI0020_01;1.0;2.0;1.0;0.0027888439613447495;0.00038770988008203543;0.0001792424143308678
2150200.0;94081CI0021_01;1.0;1.0;1.0;0.0056317611040409615;0.0005631029160204436;0.000177271748227119
2150200.0;94081CI0022_01;1.0;1.0;1.0;0.010300224225383542;0.0005784765528650761;0.00041350690700081897
2150200.0;94081CI0025_01;1.0;1.0;1.0;0.0004660094298258132;9.214393635148875e-05;8.311895276452159e-05
2150200.0;94081CI0026_01;1.0;1.0;1.0;0.0001399548088032398;3.169524454935036e-05;3.7344447258294345e-05
2150200.0;94081CI0110_01;1.0;1.0;1.0;0.0009162176363217259;0.00016396294125707649;0.00011907832311382606
2150200.0;94081CI0191_08;1.0;1.0;1.0;0.010911478093147646;0.0005983213319303369;0.0004600094886484762
2150200.0;94081CI0273_01;1.0;1.0;1.0;0.008433962159301554;0.0005877967738624465;0.00017442679451584644
2150200.0;94081CI0275_01;1.0;1.0;1.0;0.009552776875997631;0.0005877967584876288;0.00027533234644862666
2150210.0;94081CL0140_02;1.0;2.0;1.0;0.0016454421937035664;0.00026025274511697007;0.00016873851418892872
2150210.0;94081CM0020_01;1.0;1.0;1.0;0.010340592652879142;0.0005331445471053169;0.0003639828914298787
2150210.0;94081CM0022_01;1.0;2.0;1.0;0.010443920604098208;0.0005626610236056461;0.00036761996266564166
2150210.0;94081CM0024_01;1.0;2.0;1.0;0.003493715612119872;0.0004369005969574425;0.00017012017317022716
2150210.0;94081CM0024_02;1.0;1.0;1.0;0.0019755130229128022;0.00029550681474479004;0.00016826080250780543
2150210.0;94081CM0025_01;1.0;2.0;1.0;0.0010850613751430306;0.00018528392888839348;0.00014165543957119045
2150210.0;94081CM0142_01;1.0;1.0;1.0;0.008543061023177319;0.0005709072476197613;0.0001899335917634312
2150210.0;94081CH0313_01;1.0;1.0;1.0;2.6787706404805223e-12;1.2784617213167713e-12;4.430685400619801e-12
2150210.0;94081CI0015_01;1.0;1.0;1.0;1.2020864265565288e-07;4.148174382575355e-08;9.723485620995505e-08
2150210.0;94081CI0016_01;1.0;1.0;1.0;7.19195448681047e-07;2.2946380373244413e-07;4.858285321118909e-07
2150210.0;94081CI0019_01;1.0;1.0;1.0;0.0023279685788487044;0.000337488647691463;0.00014901692499088616
2150210.0;94081CI0019_02;1.0;1.0;1.0;0.00019205098243460945;4.153955498819514e-05;4.9299881653246405e-05
2150210.0;94081CI0020_01;1.0;2.0;1.0;0.002835819768578936;0.0003849831145077988;0.00017374458741637133
2150210.0;94081CI0021_01;1.0;1.0;1.0;0.005631544876483513;0.0005491311031821363;0.00017190737457353664
2150210.0;94081CI0022_01;1.0;1.0;1.0;0.01014101566046535;0.0005615615794285627;0.0004015703367863208
2150210.0;94081CI0191_08;1.0;1.0;1.0;0.010721706524652963;0.0005799827828449208;0.00044525148808178763
2150210.0;94081CI0273_01;1.0;1.0;1.0;0.008355260843374068;0.0005709072827571718;0.00017376908469657717
2150210.0;94081CI0275_01;1.0;1.0;1.0;0.00943228832916395;0.0005709073075108174;0.00026997816413242606
2150220.0;94081CL0140_02;1.0;2.0;1.0;0.001660560454927742;0.0002587312733828145;0.00016514732831676593
2150220.0;94081CM0019_01;1.0;1.0;1.0;0.0025562268774334453;0.00036489931229742584;0.00014805701710158493
2150220.0;94081CM0019_02;1.0;2.0;1.0;0.010509953671216854;0.00040770912468763405;0.0004323304280119959
2150220.0;94081CM0020_01;1.0;1.0;1.0;0.009849855196985788;0.0005015924933994634;0.0003438181069675546
2150220.0;94081CM0021_01;1.0;1.0;1.0;0.0036289320313752753;0.0004435139910130615;0.00016895311707734614
2150220.0;94081CM0022_01;1.0;2.0;1.0;0.01023193140352283;0.0005453535676987652;0.0003571548102228817
2150220.0;94081CM0024_01;1.0;2.0;1.0;0.003493357807137494;0.00043011765652720894;0.00016561772824646434
2150220.0;94081CM0024_02;1.0;1.0;1.0;0.0019924950034043865;0.0002935748113541704;0.00016434934203427262
2150220.0;94081CM0025_01;1.0;2.0;1.0;0.0011032731327913672;0.00018560961844787016;0.00013989117454607568
2150220.0;94081CM0142_01;1.0;1.0;1.0;0.008398868553776464;0.0005544514612143422;0.0001870023117843889
2150220.0;94081CI0016_01;1.0;1.0;1.0;8.150703415563947e-07;2.560987722767464e-07;5.365811189641667e-07
2150220.0;94081CI0020_01;1.0;2.0;1.0;0.0028422763353732608;0.00037998567862067517;0.00016895308333714204
2150220.0;94081CI0021_01;1.0;1.0;1.0;0.005586685078996046;0.0005360279166628334;0.0001672632213629789
2150220.0;94081CI0022_01;1.0;1.0;1.0;0.00996238487452617;0.0005466967059108638;0.00039109466981630873
2150220.0;94081CI0191_08;1.0;1.0;1.0;0.010509929741782883;0.0005636250809343703;0.0004323274749788203
2150230.0;94081CL0140_02;1.0;2.0;1.0;0.0016442668874428526;0.00025521715629632524;0.00016231291741473886
2150230.0;94081CM0018_01;1.0;1.0;1.0;0.010920907613869098;0.0003874384808060141;0.00036156624538747836
2150230.0;94081CM0019_01;1.0;1.0;1.0;0.002529987964903603;0.00035977987237111324;0.00014541588333795834
2150230.0;94081CM0019_02;1.0;2.0;1.0;0.01033700248863432;0.00039950745168888677;0.0004243432488643094
2150230.0;94081CM0020_01;1.0;1.0;1.0;0.009168875833206672;0.0004655017144648086;0.00031946307991015117
2150230.0;94081CM0021_01;1.0;1.0;1.0;0.0035884893158485533;0.00043686473436926367;0.00016602160112571553
2150230.0;94081CM0022_01;1.0;2.0;1.0;0.009520219223024448;0.0005060794970337112;0.00033170461728962354
2150230.0;94081CM0024_01;1.0;2.0;1.0;0.003403115807866137;0.00041737758909746463;0.00016031544713901674
2150230.0;94081CM0024_02;1.0;1.0;1.0;0.0019452248988079842;0.0002855146564679035;0.00015920384290813144
2150230.0;94081CM0025_01;1.0;2.0;1.0;0.0010959614875590627;0.00018367985159631792;0.00013798186044425916
2150230.0;94081CM0142_01;1.0;1.0;1.0;0.007821172415580823;0.0005147745334136292;0.0001742356848030957
2150230.0;94081CI0020_01;1.0;2.0;1.0;0.00281326073768583;0.00037465673684546335;0.0001660215943089802
